0.968189324,1.369194477,1.072464939,0.809715414,0.696368118,1.00199045,0.279187122,0.30641709
-0.171886109,0.10379131,-0.234797818,-0.691420147,-0.332445434,-0.795186582,-0.388587592,-0.684145318
0.505355353,0.538259525,0.056714036,0.353774438,-0.433791873,0.653579179,-0.46380668,-0.797289544
0.509636028,0.541897296,0.046274461,0.36288889,-0.433195473,0.666053112,-0.46334887,-0.795829665
0.434753905,0.547037403,0.225202785,0.6958657,-0.198424904,0.957628347,-0.255633275,-0.695517703
0.994735659,1.096361242,1.223516623,1.041003485,1.33671173,1.252742882,0.972896536,1.158292863
1.189144029,1.309846166,1.212972407,1.285829578,1.255356068,1.360480043,1.29127497,1.327505733
1.032402879,1.195019961,0.894156083,0.643878655,0.964540793,0.570851966,-0.090710992,0.044751536
0.960609155,1.482366925,1.017547993,1.0503567,1.165261272,1.228198034,0.704847247,0.929764856
0.940769803,1.452289534,1.083687253,1.084291449,0.903075972,1.149425534,1.186273688,0.84523894
0.17970067,0.799316154,0.593518691,0.875717683,0.354525415,1.305685978,0.737067977,0.165473276
0.479903263,1.027900229,0.866905996,0.90735934,0.720452489,1.342169233,0.640321965,0.329939367
-0.197665106,-0.035601419,0.643968394,0.78166867,-0.444944231,0.48301347,-0.493034976,-0.561907525
0.991221037,1.149768977,1.071126406,0.971765241,0.697246715,0.941822207,0.617109969,0.425468043
1.307619934,1.242697528,1.260258354,1.400148754,1.417780017,1.320255178,1.281119897,1.492784203
1.165038504,1.170791033,1.186886585,1.3212091,1.026762808,1.442673717,1.107639859,1.118697599
1.15833241,1.193776441,1.06390164,1.232870748,0.773793066,1.21053465,1.05009484,1.043608389
1.330931672,1.21234434,1.234766219,1.178084355,1.164428358,1.382164649,1.044175938,1.173962054
1.253504524,1.315512968,1.186637026,1.32013664,1.039684618,1.257367065,1.237469366,1.04496892
-0.182489001,-0.338080129,-0.378861454,-0.351567227,0.282378108,0.485173876,0.844828699,1.016460937
1.16750851,1.343599057,1.116840078,1.158606339,1.296787771,1.28552483,0.992518579,1.139857129
1.460866584,1.4640974,1.357194886,1.392207484,1.30299601,1.426083325,1.315919256,1.440889729
-0.319095276,-0.443907128,-0.657934692,-0.738463779,-0.781226837,-0.459511116,-0.795155124,-0.414342518
1.037542676,1.33251916,-0.237869997,-0.861846409,-0.545289953,-0.781793549,-0.670574409,-0.766378117
1.201491506,1.509526012,1.24403557,0.881101219,1.116144831,0.949784447,1.100756517,1.172852293
0.717811178,1.135317872,1.297079475,0.976603354,1.371573561,1.011828133,0.847940687,1.148345024
0.824057568,1.14457446,1.3196108,1.072622824,1.386340578,1.105301284,0.872566191,1.189781829
0.962130138,1.366992428,0.871764442,0.695949548,0.714099891,0.743020496,0.1519335,0.318335969
0.727581562,0.08426529,0.113736893,0.217143788,0.71098827,0.506882407,0.239335565,0.317467293
0.819447843,-0.112557596,0.139501697,0.28850228,0.03127716,0.378728824,0.084303569,-0.007658295
-0.779196297,-0.768228309,-0.646829389,-0.656418609,-0.737372741,-0.292394989,-0.444753401,-0.240919417
-0.530116485,-0.126310661,-0.426692369,0.187280131,-0.248225053,0.499167024,1.039343451,0.484953463
1.005436644,0.83270088,1.036156592,0.854901061,0.931118902,1.154321276,0.664085059,0.884824854
1.000827996,1.172441846,1.209971004,1.039768719,1.186892568,1.163571323,0.960322961,1.133309038
0.768577435,0.738544157,0.927669587,1.218769726,1.255423814,1.387359489,0.926965626,1.262803771
-0.011814809,-0.18548523,-0.50676767,-0.662583393,-0.531963852,-0.549893036,-0.046414497,0.529882161
-0.854881635,-0.828893919,-0.665787911,-0.647601147,-0.583556388,-0.499125905,0.044910803,0.727457917
0.65044315,1.049409488,1.045545186,0.959319659,1.384247435,0.758527383,0.664129401,0.9672464
-0.866828987,-0.87459432,-0.626217632,-0.433410955,-0.282241544,-0.324819433,0.371512402,0.991130105
-0.684190873,-0.829124018,-0.50948235,-0.743909889,-0.45692341,-0.574100608,-0.550160587,-0.750629912
0.89987605,1.054171935,0.691011892,0.919941054,0.724034203,0.944523672,1.027514903,0.37454486
-0.586319668,-0.7038164,-0.534943977,-0.689935603,-0.541266822,-0.599117474,-0.584304996,-0.698316911
0.96591777,1.184369143,1.104378934,0.924105903,1.109245172,1.065628524,1.165281188,1.35343848
-0.442761514,-0.293184994,-0.710549242,-0.610954368,-0.468797086,-0.890888812,-0.802558846,-0.863309219
0.834167834,1.054222742,1.299951539,0.924169495,1.124865431,1.047326437,1.175369689,0.791583122
1.295415466,1.481304744,1.147825435,1.143695992,1.404186328,1.487036315,1.166296932,1.194415662
0.754093231,1.023571009,0.958864522,0.599081053,1.049331598,0.909991648,0.716920912,0.534590387
1.319691765,1.395468053,1.311406815,1.256725762,1.254393903,1.403821457,1.185417,1.362522932
-0.283271654,-0.460787861,0.438619247,-0.026517611,0.240474328,-0.104060329,-0.343864664,-0.023170742
-0.610768892,-0.749650645,0.162154637,-0.362330611,0.085411332,-0.587410422,-0.538794869,-0.183438329
-0.536661517,-0.70256977,-0.565624421,-0.543911297,-0.432153209,-0.790659184,-0.673705505,-0.901167123
0.897413794,1.050189012,1.000956424,1.02372301,0.911283328,1.132310695,0.434664957,0.691075692
1.274318793,1.378185808,1.436386123,1.225064758,1.276658223,1.514931423,1.101866432,1.282074988
0.292380456,1.005503394,-0.418228123,-0.503394437,-0.244651814,-0.844964719,-0.200072535,0.254579621
1.055250561,1.007099411,0.738620759,0.790151055,0.845562741,0.874343159,1.367843408,0.719272274
0.730334987,0.852902225,0.611531558,0.233958252,0.803402519,0.455441793,0.316051668,-0.005422471
0.635617917,0.687724196,0.308564403,0.37322555,0.27157611,0.569149331,0.358038118,-0.262907968
-0.86578412,-0.943002656,-0.535000341,-0.847047574,-0.551691036,-0.855288876,-0.777694574,-0.820724187
0.85485354,0.999907891,0.698754703,1.384515366,1.144860665,1.502143067,1.310172779,1.495403779
1.111285522,1.520445566,1.130029997,1.030268455,1.373266925,1.163509425,1.300417969,1.420492804
1.126489392,1.28735939,1.158941907,1.120181376,1.248027816,1.304429085,1.138298343,1.06355318
1.051158489,1.089682742,0.889901823,1.066619989,1.158145701,1.051254496,1.229898473,1.07792051
-0.313257443,-0.700375539,0.418587933,0.132214618,-0.293575655,0.500771417,0.398324418,0.48311291
1.238384704,1.481926277,1.181156938,1.049390281,0.548847907,1.003453314,0.131891113,0.149329882
0.99026055,1.448353474,1.174718852,1.122582786,1.267991745,1.197035704,1.094433401,1.243357207
1.112844964,1.046129142,0.770100839,0.559390389,0.422827536,0.475921088,0.830682996,0.511441164
1.122652628,1.063198324,0.614808868,0.540149909,0.409014846,0.50926839,0.741782505,0.424190963
1.150797066,1.336116083,1.314388643,1.24277546,1.217668671,1.293980948,1.163306984,1.323973571
0.803045793,0.737301623,0.574307328,0.807302093,1.038603338,1.0933453,0.61814743,1.191098184
0.747158755,1.295444233,1.065634428,1.064992949,1.306789091,0.978143062,1.100327041,1.379201937
1.086812598,1.253019832,0.889768768,0.886948909,0.622273482,1.123398775,-0.378790528,-0.311848754
0.925376838,1.274645005,0.92857368,0.851462605,0.734824394,0.966725318,1.007883143,1.036824287
-0.790063504,-0.800669355,-0.677073467,-0.812412227,-0.497976126,-0.83897684,-0.782641701,-0.759680453
1.303375087,1.315097831,1.409933686,1.181119113,1.146138839,1.329690724,1.024534271,0.884978816
1.298969601,1.31466055,1.404366002,1.175681792,1.152011174,1.326865373,1.045483023,0.897951617
1.323582226,1.382263645,1.26607267,1.363885042,1.140290212,1.463949336,1.329680823,1.134588484
