0.968189324,1.369194477,0.32851642,0.637262667,-0.174055644,0.340832201,0.646276496,0.641160542,0.544751131,1.072464939,0.809715414,0.696368118,1.00199045,0.279187122,0.30641709,0.750913511,1.098047105,0.76276151,0.940556399
-0.171886109,0.10379131,-0.525331408,-0.573326751,0.158662173,0.213808156,-0.395548199,-0.497711132,-0.628058959,-0.234797818,-0.691420147,-0.332445434,-0.795186582,-0.388587592,-0.684145318,-0.60949673,-0.569449878,-0.672981536,-0.593777904
0.505355353,0.538259525,0.150676964,-0.024739438,0.002540275,0.460018881,-0.220004379,-0.53283929,-0.14986334,0.056714036,0.353774438,-0.433791873,0.653579179,-0.46380668,-0.797289544,0.606823707,0.340045107,-0.797205318,0.169064438
0.509636028,0.541897296,0.146155681,-0.020458932,0.00657953,0.456873065,-0.216592798,-0.531785872,-0.155048856,0.046274461,0.36288889,-0.433195473,0.666053112,-0.46334887,-0.795829665,0.601609894,0.342456258,-0.793490339,0.17310051
0.434753905,0.547037403,0.33300293,0.526191214,0.609203218,0.165622032,0.467942584,-0.622405245,-0.193101893,0.225202785,0.6958657,-0.198424904,0.957628347,-0.255633275,-0.695517703,0.591604881,0.457943417,-0.628853891,-0.076351475
0.994735659,1.096361242,0.181039694,1.355517092,0.698475492,1.071135869,1.315492337,0.885119739,0.953037674,1.223516623,1.041003485,1.33671173,1.252742882,0.972896536,1.158292863,0.980241575,1.306105426,1.225627594,1.162298912
1.189144029,1.309846166,0.999837517,1.4198135,0.825823168,1.088281348,1.138616348,1.058106573,0.839199048,1.212972407,1.285829578,1.255356068,1.360480043,1.29127497,1.327505733,1.080395588,1.281972752,1.357152196,1.041902278
1.032402879,1.195019961,0.602173946,0.538380918,0.535320961,0.818397598,1.029216574,0.835066162,0.462630472,0.894156083,0.643878655,0.964540793,0.570851966,-0.090710992,0.044751536,0.700848947,0.729667325,0.732034327,0.536042722
0.960609155,1.482366925,1.011386207,1.177639356,0.59052401,0.569982496,0.773461748,0.781545251,0.445166045,1.017547993,1.0503567,1.165261272,1.228198034,0.704847247,0.929764856,0.623146563,1.27473351,1.149637191,0.700776406
0.940769803,1.452289534,0.76842598,0.973113355,0.673221971,0.913406784,1.03066774,0.937377025,0.957091088,1.083687253,1.084291449,0.903075972,1.149425534,1.186273688,0.84523894,0.973774996,1.268618529,1.135499444,1.006760743
0.17970067,0.799316154,0.300210736,0.509884406,0.265477486,0.948818269,0.94491504,1.024991991,0.829700815,0.593518691,0.875717683,0.354525415,1.305685978,0.737067977,0.165473276,0.898739867,0.850517925,1.025283298,-0.010558798
0.479903263,1.027900229,0.27407346,0.540973879,0.651625238,0.825245867,1.10249231,0.819301305,0.736063683,0.866905996,0.90735934,0.720452489,1.342169233,0.640321965,0.329939367,0.866348164,0.943797615,1.031591931,0.756873128
-0.197665106,-0.035601419,0.880132588,0.024044524,-0.271290158,-0.554128845,0.09789526,-0.431778983,-0.367296322,0.643968394,0.78166867,-0.444944231,0.48301347,-0.493034976,-0.561907525,-0.546411999,-0.56863712,-0.759049733,-0.402079953
0.991221037,1.149768977,0.719784387,0.944965393,0.916786134,0.848976637,0.901402617,0.617996425,0.901809822,1.071126406,0.971765241,0.697246715,0.941822207,0.617109969,0.425468043,0.941398612,0.884085079,1.057716937,1.060538857
1.307619934,1.242697528,1.186382766,1.386880211,1.05780953,1.282874423,1.166645939,1.327419496,1.154979064,1.260258354,1.400148754,1.417780017,1.320255178,1.281119897,1.492784203,1.222423674,1.393942572,1.446441255,1.191606751
1.165038504,1.170791033,1.115307516,1.124225157,0.996309614,1.046681965,0.943808153,0.908957128,1.061654092,1.186886585,1.3212091,1.026762808,1.442673717,1.107639859,1.118697599,1.289963705,1.10436303,1.191777375,0.600571164
1.15833241,1.193776441,0.612539622,1.219310369,0.758731438,1.12747432,1.201694453,1.13843235,0.824229122,1.06390164,1.232870748,0.773793066,1.21053465,1.05009484,1.043608389,1.289546898,1.217913427,1.190165463,1.18768919
1.330931672,1.21234434,0.845693775,1.236140339,0.946181017,0.997175348,0.983976924,1.031218813,0.701785921,1.234766219,1.178084355,1.164428358,1.382164649,1.044175938,1.173962054,1.186937664,1.15671526,1.37446235,0.585866727
