0.968189324,0.32851642,0.637262667,-0.174055644,0.340832201,0.646276496,0.641160542,0.544751131
-0.171886109,-0.525331408,-0.573326751,0.158662173,0.213808156,-0.395548199,-0.497711132,-0.628058959
0.505355353,0.150676964,-0.024739438,0.002540275,0.460018881,-0.220004379,-0.53283929,-0.14986334
0.509636028,0.146155681,-0.020458932,0.00657953,0.456873065,-0.216592798,-0.531785872,-0.155048856
0.434753905,0.33300293,0.526191214,0.609203218,0.165622032,0.467942584,-0.622405245,-0.193101893
0.994735659,0.181039694,1.355517092,0.698475492,1.071135869,1.315492337,0.885119739,0.953037674
1.189144029,0.999837517,1.4198135,0.825823168,1.088281348,1.138616348,1.058106573,0.839199048
1.032402879,0.602173946,0.538380918,0.535320961,0.818397598,1.029216574,0.835066162,0.462630472
0.960609155,1.011386207,1.177639356,0.59052401,0.569982496,0.773461748,0.781545251,0.445166045
0.940769803,0.76842598,0.973113355,0.673221971,0.913406784,1.03066774,0.937377025,0.957091088
0.17970067,0.300210736,0.509884406,0.265477486,0.948818269,0.94491504,1.024991991,0.829700815
0.479903263,0.27407346,0.540973879,0.651625238,0.825245867,1.10249231,0.819301305,0.736063683
-0.197665106,0.880132588,0.024044524,-0.271290158,-0.554128845,0.09789526,-0.431778983,-0.367296322
0.991221037,0.719784387,0.944965393,0.916786134,0.848976637,0.901402617,0.617996425,0.901809822
1.307619934,1.186382766,1.386880211,1.05780953,1.282874423,1.166645939,1.327419496,1.154979064
1.165038504,1.115307516,1.124225157,0.996309614,1.046681965,0.943808153,0.908957128,1.061654092
1.15833241,0.612539622,1.219310369,0.758731438,1.12747432,1.201694453,1.13843235,0.824229122
1.330931672,0.845693775,1.236140339,0.946181017,0.997175348,0.983976924,1.031218813,0.701785921
1.253504524,0.775028807,1.316926771,0.731932635,1.300177665,1.313566886,1.268159448,1.154537038
-0.182489001,0.089580192,-0.826414878,0.244512421,-0.731141056,-0.821702333,-0.446729122,-0.507310519
1.16750851,1.096396689,1.063848731,0.896582716,0.881431647,1.233767395,0.961661213,0.812594462
1.460866584,1.241423708,1.353575805,1.131734896,1.233463524,1.186583198,1.163811793,1.062121749
-0.319095276,-0.566446062,-0.676360933,-0.024266516,0.151462826,-0.463131872,0.053833748,0.238254088
