Gene1        Gene2        Direction    Correlation  Distant?     Distance     
NKX2-1       HBP1         0            0.88513      1            -1           
NKX2-1       IRX6         0            -0.82275     1            -1           
NKX2-1       ISL1         1            0.84977      1            -1           
NKX2-1       MSX1         -1           -0.86365     1            -1           
NKX2-1       KLF12        1            0.98372      1            -1           
NKX2-1       NR4A2        0            0.92079      1            -1           
NKX2-1       SATB1        0            0.75908      1            -1           
NKX2-1       RORB         1            0.83308      1            -1           
NKX2-1       SOX17        0            0.8257       1            -1           
NKX2-1       ZIC1         0            0.87256      1            -1           
NR2F1        NR3C1        1            -0.92476     1            49864212     
NR2F1        CNOT3        -1           0.75023      1            -1           
NR2F1        ARID5B       1            -0.84256     1            -1           
NR2F1        BHLHE40      0            -0.76388     1            -1           
NR2F1        MXD4         -1           -0.83185     1            -1           
NR2F1        MYCN         -1           0.8923       1            -1           
NR2F1        ZIC2         -1           0.92311      1            -1           
NR2F1        PPARA        -1           -0.7625      1            -1           
NR2F1        NR1H2        -1           0.92981      1            -1           
NR2F1        ARX          0            0.90619      1            -1           
NR2F1        SOX2         0            0.81649      1            -1           
NR2F1        GFI1         0            0.94236      1            -1           
NR2F1        T            0            0.76051      1            -1           
NR2F1        SMAD5        0            -0.83987     1            42549493     
NR2F1        TFDP2        -1           0.76913      1            -1           
NR2F1        GLI3         1            -0.84459     1            -1           
NR2F1        BCL6         0            -0.79226     1            -1           
NR2F1        POU2F1       -1           0.83919      1            -1           
NR2F1        BACH1        1            -0.94662     1            -1           
NR2F1        BACH2        -1           0.97498      1            -1           
NR2F1        FOXP1        1            -0.82883     1            -1           
NR2F1        HOXB1        -1           0.95296      1            -1           
NR2F1        ELF1         0            0.75675      1            -1           
NR2F1        ETV7         -1           -0.75538     1            -1           
NR2F1        RUNX1        1            -0.82016     1            -1           
NR2F1        SOX4         -1           0.85542      1            -1           
NR2F1        HOXB3        -1           0.96159      1            -1           
NR2F1        SPIB         -1           0.90862      1            -1           
NR2F1        TLX2         -1           0.84692      1            -1           
NR2F1        HOXA5        -1           0.82578      1            -1           
NR2F1        TP63         1            -0.85561     1            -1           
NR2F1        HOXA11       -1           0.83139      1            -1           
NR2F1        TBX18        1            -0.78088     1            -1           
NR2F1        EN1          1            0.77921      1            -1           
NR2F1        FOXI1        1            -0.82801     1            76613874     
NR2F1        EVX1         -1           0.80513      1            -1           
NR2F1        HOXB6        -1           0.80988      1            -1           
NR2F1        GTF2A1       1            0.78844      1            -1           
NR2F1        HOXA13       -1           0.81546      1            -1           
NR2F1        MEF2C        0            0.85527      0            4739759      
NR2F1        NKX3-2       0            0.93432      1            -1           
NR2F1        HOXA10       -1           0.83612      1            -1           
NR2F1        HOXA9        -1           0.83474      1            -1           
NR2F1        HBP1         1            0.78367      1            -1           
NR2F1        HOXA1        0            0.83124      1            -1           
NR2F1        HOXA3        0            0.82414      1            -1           
NR2F1        HOXA4        -1           0.82381      1            -1           
NR2F1        HOXA7        -1           0.83007      1            -1           
NR2F1        HOXB4        -1           0.90988      1            -1           
NR2F1        HOXB5        -1           0.84449      1            -1           
NR2F1        ZBTB16       -1           0.775        1            -1           
NR2F1        OTP          -1           0.83994      1            15984520     
NR2F1        HOXA2        0            0.82685      1            -1           
NR2F1        VAX2         -1           0.91732      1            -1           
NR2F1        TFEC         1            -0.93775     1            -1           
NR2F2        REST         0            -0.83367     1            -1           
NR2F2        GTF2I        -1           -0.80917     1            -1           
NR2F2        NFIB         1            -0.93349     1            -1           
NR2F2        KLF15        0            0.79092      1            -1           
NR2F2        TFF3         0            0.82759      1            -1           
NR2F2        HNF1A        -1           0.8517       1            -1           
NR2F2        ZBTB6        -1           0.80548      1            -1           
NR2F2        ARNTL2       0            -0.81082     1            -1           
NR2F2        CEBPG        -1           0.88225      1            -1           
NR2F2        RXRG         1            0.93714      1            -1           
NR2F2        IKZF2        1            -0.76943     1            -1           
NR2F2        POU2F1       -1           0.78971      1            -1           
NR2F2        NFE2L2       -1           -0.76616     1            -1           
NR2F2        FOXP1        0            -0.78924     1            -1           
NR2F2        BARX2        0            0.80691      1            -1           
NR2F2        STAT4        0            -0.75389     1            -1           
NR2F2        MTERF        0            0.90162      1            -1           
NR2F2        PAX3         0            0.75174      1            -1           
NR2F2        SOX11        1            0.96434      1            -1           
NR2F2        HMX1         1            0.80562      1            -1           
NR2F2        LEF1         0            0.84669      1            -1           
NR2F2        ESRRB        0            0.824        1            -1           
NR2F2        FOXF2        1            0.79117      1            -1           
NR2F2        FGF9         1            0.84875      1            -1           
NR2F2        LMX1A        1            0.95577      1            -1           
NR2F2        HOXC13       -1           0.78022      1            -1           
NR2F2        IRX4         1            0.88604      1            -1           
NR2F2        ZBTB16       -1           0.75117      1            -1           
NR2F2        RB1          1            0.8655       1            -1           
NR2F2        LHX3         -1           -0.77283     1            -1           
NR2F2        ZNF354C      1            0.84228      1            -1           
NR3C1        MYCN         -1           -0.96558     1            -1           
NR3C1        NR1H2        -1           -0.88467     1            -1           
NR3C1        ZBTB6        -1           -0.78545     1            -1           
NR3C1        GFI1         -1           -0.8008      1            -1           
NR3C1        BCL6         0            0.85248      1            -1           
NR3C1        POU2F1       -1           -0.81687     1            -1           
NR3C1        BACH1        0            0.80679      1            -1           
NR3C1        BACH2        -1           -0.83009     1            -1           
NR3C1        FOXP1        -1           0.93165      1            -1           
NR3C1        HOXB1        -1           -0.80928     1            -1           
NR3C1        BARX2        -1           -0.89266     1            -1           
NR3C1        STAT4        -1           0.822        1            -1           
NR3C1        PAX3         0            -0.90274     1            -1           
NR3C1        POU3F3       0            -0.81336     1            -1           
NR3C1        RFX4         -1           -0.90242     1            -1           
NR3C1        SOX5         0            -0.75537     1            -1           
NR3C1        HOXB3        -1           -0.82368     1            -1           
NR3C1        SPIB         -1           -0.84517     1            -1           
NR3C1        TP63         1            0.93172      1            -1           
NR3C1        HOXA11       -1           -0.7506      1            -1           
NR3C1        EN2          -1           -0.88338     1            -1           
NR3C1        ONECUT2      -1           0.80502      1            -1           
NR3C1        FGF9         1            -0.82809     1            -1           
NR3C1        NKX3-2       -1           -0.79128     1            -1           
NR3C1        HOXC13       -1           -0.79137     1            -1           
NR3C1        HOXA10       -1           -0.75482     1            -1           
NR3C1        HOXA1        -1           -0.75165     1            -1           
NR3C1        HOXB4        -1           -0.77153     1            -1           
NR3C1        IRX2         1            -0.77502     1            140031485    
NR3C1        IRX5         0            -0.78867     1            -1           
NR3C1        ZBTB16       -1           -0.90755     1            -1           
NR3C1        OTP          -1           -0.75596     1            65848732     
NR3C1        VAX2         -1           -0.7734      1            -1           
NR3C1        TFEC         1            0.8714       1            -1           
PRDM1        TFAP2A       -1           0.84706      1            96121587     
PRDM1        TFAP2C       0            0.81272      1            -1           
PRDM1        CEBPZ        -1           0.85263      1            -1           
PRDM1        NFIC         -1           0.79188      1            -1           
PRDM1        NFIX         -1           0.77078      1            -1           
PRDM1        HAND1        -1           0.86196      1            -1           
PRDM1        MYOG         -1           0.81627      1            -1           
PRDM1        USF1         -1           0.93001      1            -1           
PRDM1        USF2         0            0.83737      1            -1           
PRDM1        GSX2         0            -0.75236     1            -1           
PRDM1        IKZF1        1            -0.82162     1            -1           
PRDM1        NR1I3        -1           0.92029      1            -1           
PRDM1        NR5A2        1            0.83392      1            -1           
PRDM1        PITX2        1            0.80923      1            -1           
PRDM1        YY1          -1           0.93169      1            -1           
PRDM1        ARNT2        0            -0.75055     1            -1           
PRDM1        ARNTL        0            -0.82007     1            -1           
PRDM1        ATF5         -1           0.9367       1            -1           
PRDM1        GLIS3        0            -0.78145     1            -1           
PRDM1        NFYA         0            0.78341      1            65493488     
PRDM1        NFYC         -1           0.8452       1            -1           
PRDM1        TGIF1        -1           0.83406      1            -1           
PRDM1        MYB          1            0.75167      1            28968258     
PRDM1        CEBPB        -1           0.777        1            -1           
PRDM1        HIF1A        -1           0.81036      1            -1           
PRDM1        OTX2         0            0.76232      1            -1           
PRDM1        RARB         0            -0.84322     1            -1           
PRDM1        THRA         -1           0.82283      1            -1           
PRDM1        ELF2         -1           0.76347      1            -1           
PRDM1        MTF1         -1           0.82158      1            -1           
PRDM1        NFATC1       0            -0.88352     1            -1           
PRDM1        NFATC4       -1           0.8115       1            -1           
PRDM1        ATF3         -1           0.87766      1            -1           
PRDM1        FOS          -1           0.82119      1            -1           
PRDM1        E2F2         -1           0.78012      1            -1           
PRDM1        E2F8         0            -0.91546     1            -1           
PRDM1        SMAD1        1            0.78646      1            -1           
PRDM1        SMAD2        0            0.75748      1            -1           
PRDM1        FOXD1        0            0.81144      1            -1           
PRDM1        NRF1         -1           0.81217      1            -1           
PRDM1        ZNF350       1            0.86003      1            -1           
PRDM1        ATF7         -1           0.78354      1            -1           
PRDM1        ZNF143       -1           0.82359      1            -1           
PRDM1        LTF          0            0.99152      1            -1           
PRDM1        CREM         -1           0.79919      1            -1           
PRDM1        NR0B1        1            -0.95126     1            -1           
PRDM1        CDX2         0            0.78471      1            -1           
PRDM1        HMGA1        -1           0.79749      1            72327627     
PRDM1        TEF          -1           0.84237      1            -1           
PRDM1        NANOG        0            0.96217      1            -1           
PRDM1        POU2F3       -1           0.82578      1            -1           
PRDM1        POU3F1       -1           0.81153      1            -1           
PRDM1        DMBX1        -1           0.87246      1            -1           
PRDM1        IRF9         -1           0.91245      1            -1           
PRDM1        RFXANK       -1           0.81295      1            -1           
PRDM1        CBFB         -1           0.77766      1            -1           
PRDM1        GCM2         -1           0.89606      1            95652096     
PRDM1        SOX5         0            -0.75834     1            -1           
PRDM1        SRY          0            0.88842      1            -1           
PRDM1        PAX8         0            -0.80854     1            -1           
PRDM1        CHURC1       -1           0.79903      1            -1           
PRDM1        REL          -1           0.92503      1            -1           
PRDM1        DLX5         1            0.78185      1            -1           
PRDM1        NR2E3        0            -0.98682     1            -1           
PRDM1        GATA2        -1           0.7561       1            -1           
PRDM1        GLI1         -1           0.79555      1            -1           
PRDM1        DLX3         -1           0.8049       1            -1           
PRDM1        DLX4         -1           0.81508      1            -1           
PRDM1        DMRT1        1            0.75049      1            -1           
PRDM1        HOMEZ        -1           0.83401      1            -1           
PRDM1        ELF3         -1           0.94589      1            -1           
PRDM1        EHF          1            -0.82855     1            -1           
PRDM1        TCF7         -1           0.93194      1            -1           
PRDM1        LHX4         -1           0.80434      1            -1           
PRDM1        MNX1         -1           0.85001      1            -1           
PRDM1        GATA3        1            0.78542      1            -1           
PRDM1        ETV4         -1           0.84244      1            -1           
PRDM1        ETV6         -1           0.86051      1            -1           
PRDM1        FOXD3        -1           0.8551       1            -1           
PRDM1        FOXJ2        -1           0.98302      1            -1           
PRDM1        SIX4         -1           0.90193      1            -1           
PRDM1        LHX5         -1           0.95015      1            -1           
PRDM1        MECOM        1            -0.92351     1            -1           
PRDM1        RBPJ         0            0.85156      1            -1           
PRDM1        LHX2         -1           0.8166       1            -1           
PRDM1        HOXB13       -1           0.98347      1            -1           
PRDM1        IRX3         0            -0.8815      1            -1           
PRDM1        IRX6         1            -0.93095     1            -1           
PRDM1        NR4A2        1            0.89896      1            -1           
PRDM1        OVOL2        0            0.86086      1            -1           
PRDM1        PAX7         -1           0.81451      1            -1           
PRDM1        SIX1         -1           0.90118      1            -1           
PRDM1        SIX2         -1           0.91289      1            -1           
PRDM1        SIX3         -1           0.94153      1            -1           
PRDM1        SIX6         -1           0.88947      1            -1           
PRDM1        SOX17        1            0.83379      1            -1           
PRDM1        VSX2         -1           0.75949      1            -1           
PRDM1        VSX1         0            -0.81858     1            -1           
PURA         ALX3         0            0.89426      1            -1           
PURA         NFIC         0            0.76061      1            -1           
PURA         PAX2         0            0.75312      1            -1           
PURA         HNF4A        1            0.85888      1            -1           
PURA         ZNF263       -1           0.82913      1            -1           
PURA         ASCL1        1            -0.80196     1            -1           
PURA         BHLHE40      1            0.89522      1            -1           
PURA         LMO2         1            0.94707      1            -1           
PURA         MAX          1            0.83572      1            -1           
PURA         RXRA         0            0.87415      1            -1           
PURA         TAL2         1            -0.98305     1            -1           
PURA         TFEB         -1           0.8091       1            -1           
PURA         PPARA        0            0.83377      1            -1           
PURA         PPARG        1            0.96459      1            -1           
PURA         MZF1         0            -0.80778     1            -1           
PURA         NEUROD1      1            0.83344      1            -1           
PURA         NR1I2        1            0.9729       1            -1           
PURA         RREB1        1            0.88656      1            -1           
PURA         CEBPD        0            -0.84745     1            -1           
PURA         EPAS1        1            0.875        1            -1           
PURA         SOX2         0            -0.84531     1            -1           
PURA         ATF1         0            0.91221      1            -1           
PURA         JUN          1            0.7889       1            -1           
PURA         FLI1         0            0.80377      1            -1           
PURA         SMAD5        1            0.78763      0            4025172      
PURA         SMAD9        1            -0.76495     1            -1           
PURA         TFDP2        0            -0.8488      1            -1           
PURA         CUX1         0            0.79634      1            -1           
PURA         EBF2         1            0.78472      1            -1           
PURA         FOXA1        1            -0.8668      1            -1           
PURA         ATF6         1            0.95177      1            -1           
PURA         BCL6         1            0.78452      1            -1           
PURA         POU3F2       1            -0.88651     1            -1           
PURA         ETS1         1            0.86919      1            -1           
PURA         PBX3         -1           0.78874      1            -1           
PURA         PAX6         0            -0.77407     1            -1           
PURA         FOXL1        0            0.90617      1            -1           
PURA         PRRX1        1            0.79813      1            -1           
PURA         MEF2A        1            0.80864      1            -1           
PURA         ERG          1            0.84471      1            -1           
PURA         ETS2         1            0.82528      1            -1           
PURA         NKX2-5       1            0.9369       1            33168608     
PURA         RFX3         1            -0.78416     1            -1           
PURA         RFXAP        1            -0.81099     1            -1           
PURA         RUNX1        1            0.87005      1            -1           
PURA         RUNX2        1            0.87978      1            -1           
PURA         RUNX3        0            0.80522      1            -1           
PURA         SOX21        1            -0.874       1            -1           
PURA         SOX3         1            -0.96637     1            -1           
PURA         TFCP2L1      1            0.78073      1            -1           
PURA         HOXA5        0            -0.79754     1            -1           
PURA         NKX3-1       1            0.89661      1            -1           
PURA         HNF1B        0            0.77471      1            -1           
PURA         E2F5         1            -0.87497     1            -1           
PURA         LHX8         1            -0.96697     1            -1           
PURA         HOXA11       0            -0.80461     1            -1           
PURA         ELK3         1            0.92629      1            -1           
PURA         ZIC3         1            -0.79723     1            -1           
PURA         FOXF1        1            0.86118      1            -1           
PURA         FOXI1        1            0.87581      1            30039209     
PURA         EVX1         0            -0.7841      1            -1           
PURA         GTF2A1       1            -0.92305     1            -1           
PURA         GTF2A2       0            -0.79969     1            -1           
PURA         HOXA13       0            -0.76581     1            -1           
PURA         NKX6-2       1            0.81307      1            -1           
PURA         ISX          1            0.9038       1            -1           
PURA         FOXJ3        1            0.9187       1            -1           
PURA         MEF2C        1            -0.85078     1            51314424     
PURA         NKX3-2       1            -0.81654     1            -1           
PURA         GBX2         0            -0.9384      1            -1           
PURA         HOXA10       0            -0.81492     1            -1           
PURA         HOXA9        0            -0.81097     1            -1           
PURA         HOXA1        0            -0.82206     1            -1           
PURA         HOXA3        0            -0.81205     1            -1           
PURA         HOXA4        0            -0.8007      1            -1           
PURA         HOXA7        0            -0.80219     1            -1           
PURA         HOXD13       1            -0.95364     1            -1           
PURA         HOXD1        1            -0.99104     1            -1           
PURA         HOXD3        1            -0.98774     1            -1           
PURA         HOXD9        1            -0.96558     1            -1           
PURA         ISL1         1            -0.79006     1            88814750     
PURA         NFIL3        1            0.9275       1            -1           
PURA         HOXA2        0            -0.81595     1            -1           
PURA         ZIC1         1            -0.81012     1            -1           
PURA         ZNF333       0            0.87189      1            -1           
REST         NFIB         1            0.86069      1            -1           
REST         NFKB1        1            0.75017      1            45648444     
REST         KLF15        0            -0.89695     1            -1           
REST         HAND2        1            0.84909      1            116677337    
REST         MITF         1            -0.7875      1            -1           
REST         MXD3         -1           0.79043      1            -1           
REST         MYC          0            0.87098      1            -1           
REST         PBX1         1            0.78831      1            -1           
REST         TFF3         0            -0.9276      1            -1           
REST         HNF1A        0            -0.7793      1            -1           
REST         ARNT         -1           0.75584      1            -1           
REST         MEIS2        1            0.79587      1            -1           
REST         RORA         -1           0.8433       1            -1           
REST         ARNTL2       0            0.76142      1            -1           
REST         MYB          1            0.82706      1            -1           
REST         CEBPG        0            -0.79337     1            -1           
REST         STAT1        0            0.95701      1            -1           
REST         RXRG         1            -0.81214     1            -1           
REST         NFATC3       -1           0.87806      1            -1           
REST         E2F7         1            0.85001      1            -1           
REST         TBP          0            -0.89985     1            -1           
REST         EBF3         1            -0.77821     1            -1           
REST         FOXD1        0            0.80524      1            -1           
REST         ATF7         -1           0.8184       1            -1           
REST         NFE2L2       -1           0.85358      1            -1           
REST         BARHL1       0            -0.76018     1            -1           
REST         FOXP1        1            0.75798      1            -1           
REST         GABPB1       0            -0.76873     1            -1           
REST         BARX2        0            -0.88805     1            -1           
REST         BPTF         -1           0.78735      1            -1           
REST         STAT4        1            0.91371      1            -1           
REST         MTERF        0            -0.94279     1            -1           
REST         PAX3         0            -0.86869     1            -1           
REST         RFX4         0            -0.84539     1            -1           
REST         RFX5         -1           0.82118      1            -1           
REST         CBFB         -1           0.81826      1            -1           
REST         SOX11        1            -0.77593     1            -1           
REST         SOX6         0            -0.94403     1            -1           
REST         SOX9         0            -0.80486     1            -1           
REST         EMX2         1            -0.95245     1            -1           
REST         EOMES        1            0.95214      1            -1           
REST         ZNF589       -1           0.82694      1            -1           
REST         HIVEP2       1            0.96033      1            -1           
REST         EP300        -1           0.87178      1            -1           
REST         LEF1         0            -0.95054     1            51316071     
REST         ESRRB        0            -0.79283     1            -1           
REST         TBX15        1            -0.97008     1            -1           
REST         ELF5         0            -0.83734     1            -1           
REST         EN2          0            -0.80308     1            -1           
REST         FOXF2        0            -0.87979     1            -1           
REST         LMX1A        1            -0.86868     1            -1           
REST         MSX2         0            -0.77971     1            -1           
REST         HOXC13       0            -0.93772     1            -1           
REST         IRX2         1            -0.90013     1            -1           
REST         IRX4         1            -0.75954     1            -1           
REST         IRX5         1            -0.79086     1            -1           
REST         MSX1         0            -0.75423     1            52912650     
REST         POU3F4       1            0.89604      1            -1           
REST         ZBTB16       0            -0.81102     1            -1           
REST         RORB         1            0.77601      1            -1           
REST         SHOX2        1            0.81259      1            -1           
REST         ZNF354C      1            -0.85586     1            -1           
SPI1         CTF1         1            0.97382      1            -1           
SPI1         MAZ          0            0.89396      1            -1           
SPI1         NF1          1            0.85819      1            -1           
SPI1         NFIX         0            0.81483      1            -1           
SPI1         VDR          1            0.88427      1            -1           
SPI1         HIC1         1            0.91903      1            -1           
SPI1         SRF          0            0.78694      1            -1           
SPI1         STAT3        -1           0.87856      1            -1           
SPI1         CTCF         0            0.8815       1            -1           
SPI1         ARID3A       1            0.86845      1            -1           
SPI1         MXD3         0            0.81608      1            -1           
SPI1         MYF5         1            0.80073      1            -1           
SPI1         MYF6         1            0.80256      1            -1           
SPI1         SREBF2       -1           0.93011      1            -1           
SPI1         TCF3         1            0.93939      1            -1           
SPI1         ZFX          0            0.80071      1            -1           
SPI1         NR1H3        0            0.98971      0            120660       
SPI1         ARNT2        1            -0.79302     1            -1           
SPI1         ZBTB7A       1            0.9831       1            -1           
SPI1         TGIF2        0            0.79126      1            -1           
SPI1         TFCP2        1            0.9029       1            -1           
SPI1         NR5A1        1            0.76286      1            -1           
SPI1         RARA         -1           0.94048      1            -1           
SPI1         RARG         1            0.96986      1            -1           
SPI1         THRA         0            0.8382       1            -1           
SPI1         NFATC4       1            0.75945      1            -1           
SPI1         FOSB         1            0.9118       1            -1           
SPI1         FOSL1        1            0.89059      1            18267870     
SPI1         JUNB         1            0.86465      1            -1           
SPI1         E2F2         1            0.79343      1            -1           
SPI1         E2F4         1            0.94206      1            -1           
SPI1         SMAD3        1            0.87977      1            -1           
SPI1         SMAD6        1            0.86767      1            -1           
SPI1         TFAP4        1            0.96392      1            -1           
SPI1         FOXA3        1            0.95472      1            -1           
SPI1         FOXM1        0            0.80701      1            -1           
SPI1         HSF1         1            0.90233      1            -1           
SPI1         NRF1         0            0.76192      1            -1           
SPI1         RFX1         1            0.94208      1            -1           
SPI1         MAF          1            -0.75031     1            -1           
SPI1         MAFF         0            0.94182      1            -1           
SPI1         MAFG         1            0.96161      1            -1           
SPI1         MAFK         1            0.86372      1            -1           
SPI1         NFE2         0            0.86329      1            -1           
SPI1         NR2F6        1            0.91219      1            -1           
SPI1         ZNF628       1            0.92626      1            -1           
SPI1         NR4A1        0            0.91272      1            -1           
SPI1         HMGA1        1            0.7646       1            -1           
SPI1         STAT5A       -1           0.83639      1            -1           
SPI1         STAT5B       0            0.87614      1            -1           
SPI1         ELK4         0            0.8117       1            -1           
SPI1         ERF          1            0.92586      1            -1           
SPI1         NR6A1        0            0.81715      1            -1           
SPI1         RFX5         -1           0.85833      1            -1           
SPI1         DEAF1        1            0.82584      1            46704387     
SPI1         SOX10        0            0.96071      1            -1           
SPI1         SOX12        1            0.88503      1            -1           
SPI1         SOX15        1            0.97994      1            -1           
SPI1         SOX18        1            0.87984      1            -1           
SPI1         XBP1         0            0.77807      1            -1           
SPI1         DLX2         1            0.77295      1            -1           
SPI1         TP53         0            0.98828      1            -1           
SPI1         STAT2        -1           0.95078      1            -1           
SPI1         STAT6        1            0.86296      1            -1           
SPI1         CIZ1         1            0.93189      1            -1           
SPI1         RELB         1            0.89978      1            -1           
SPI1         MAFA         1            0.96209      1            -1           
SPI1         PITX3        0            0.85768      1            -1           
SPI1         DBP          1            0.9158       1            -1           
SPI1         PPARD        0            0.91601      1            -1           
SPI1         DDIT3        0            0.81674      1            -1           
SPI1         GLI1         0            0.77775      1            -1           
SPI1         DLX1         1            0.80357      1            -1           
SPI1         DMRT2        1            -0.92801     1            -1           
SPI1         MNX1         1            0.75251      1            -1           
SPI1         GATA6        1            -0.77597     1            -1           
SPI1         FOXJ1        0            0.91387      1            -1           
SPI1         POU6F1       1            0.76833      1            -1           
SPI1         MEF2D        0            0.86122      1            -1           
SPI1         OAZ1         1            0.93991      1            -1           
SPI1         GZF1         1            0.76721      1            -1           
SPI1         HINFP        0            0.89668      1            71592105     
SPI1         ING4         0            0.96455      1            -1           
SPI1         ZNF384       0            0.96547      1            -1           
SPI1         PRRX2        1            0.97112      1            -1           
SPI1         VSX2         0            0.79618      1            -1           
SPI1         LHX3         1            0.82975      1            -1           
SPI1         FOXN1        0            0.90186      1            -1           
TFAP2A       TFAP2B       1            0.9267       1            40373831     
TFAP2A       CNOT3        -1           0.93804      1            -1           
TFAP2A       FOXO1        0            0.87182      1            -1           
TFAP2A       ARID5B       0            -0.87739     1            -1           
TFAP2A       HAND1        -1           0.91006      1            -1           
TFAP2A       MAD1L1       0            -0.83938     1            -1           
TFAP2A       MYOD1        1            0.7821       1            -1           
TFAP2A       NHLH1        -1           0.91963      1            -1           
TFAP2A       NR1H4        1            0.84019      1            -1           
TFAP2A       PDX1         1            0.91769      1            -1           
TFAP2A       USF1         -1           0.79876      1            -1           
TFAP2A       USF2         0            0.81983      1            -1           
TFAP2A       ZEB1         0            -0.8098      1            -1           
TFAP2A       GSX2         0            -0.95996     1            -1           
TFAP2A       NR5A2        1            0.77685      1            -1           
TFAP2A       PITX2        1            0.97896      1            -1           
TFAP2A       ARNTL        0            -0.89073     1            -1           
TFAP2A       GLIS3        0            -0.87816     1            -1           
TFAP2A       MEIS1        1            0.93336      1            -1           
TFAP2A       PKNOX2       0            -0.76938     1            -1           
TFAP2A       TGIF1        -1           0.84377      1            -1           
TFAP2A       OTX2         0            0.89186      1            -1           
TFAP2A       RARB         0            -0.98174     1            -1           
TFAP2A       ATF2         0            0.90428      1            -1           
TFAP2A       ATF3         -1           0.83314      1            -1           
TFAP2A       FOSL2        0            -0.79378     1            -1           
TFAP2A       E2F8         0            -0.81349     1            -1           
TFAP2A       EBF1         1            -0.79671     1            -1           
TFAP2A       SMAD1        1            0.7654       1            -1           
TFAP2A       SMAD2        0            0.8068       1            -1           
TFAP2A       FOXA2        1            0.76913      1            -1           
TFAP2A       GLI3         1            -0.7509      1            -1           
TFAP2A       ZNF350       1            0.9337       1            -1           
TFAP2A       LTF          1            0.83323      1            -1           
TFAP2A       NKX2-2       1            0.8781       1            -1           
TFAP2A       NR0B1        1            -0.85353     1            -1           
TFAP2A       BARHL2       1            0.91043      1            -1           
TFAP2A       CDX2         1            0.90815      1            -1           
TFAP2A       HMGA2        0            -0.84446     1            -1           
TFAP2A       ELF1         0            0.92017      1            -1           
TFAP2A       POU4F1       1            0.77739      1            -1           
TFAP2A       GCM2         0            0.84341      0            469491       
TFAP2A       SOX4         0            0.86527      1            11181364     
TFAP2A       SOX8         0            -0.82737     1            -1           
TFAP2A       SRY          1            0.86754      1            -1           
TFAP2A       TBX5         1            0.90631      1            -1           
TFAP2A       PAX8         0            -0.76974     1            -1           
TFAP2A       ZBTB33       1            0.95612      1            -1           
TFAP2A       REL          0            0.89161      1            -1           
TFAP2A       DLX5         1            0.86615      1            -1           
TFAP2A       HES1         0            -0.75035     1            -1           
TFAP2A       NR2E3        0            -0.83957     1            -1           
TFAP2A       OTX1         1            0.79175      1            -1           
TFAP2A       DMRT1        1            0.91126      1            -1           
TFAP2A       ELF3         -1           0.76883      1            -1           
TFAP2A       EHF          0            -0.78445     1            -1           
TFAP2A       TBX18        1            -0.91215     1            75061347     
TFAP2A       MNX1         0            0.76316      1            -1           
TFAP2A       GATA3        1            0.81368      1            -1           
TFAP2A       FOXD3        0            0.84524      1            -1           
TFAP2A       FOXJ2        -1           0.78369      1            -1           
TFAP2A       HOXB13       -1           0.78243      1            -1           
TFAP2A       IRX6         1            -0.87719     1            -1           
TFAP2A       KLF12        1            0.82691      1            -1           
TFAP2A       NR4A2        1            0.93688      1            -1           
TFAP2A       VAX1         1            0.91517      1            -1           
TFAP2A       SIX3         0            0.91108      1            -1           
TFAP2A       SOX17        1            0.97283      1            -1           
TFAP2A       VAX2         -1           0.7916       1            -1           
TFAP2A       VSX1         0            -0.87247     1            -1           
TFAP2B       CNOT3        -1           0.80125      1            -1           
TFAP2B       FOXO1        -1           0.91829      1            -1           
TFAP2B       ARID5B       0            -0.83345     1            -1           
TFAP2B       MAD1L1       -1           -0.79777     1            -1           
TFAP2B       NHLH1        -1           0.86201      1            -1           
TFAP2B       NR1H4        0            0.86331      1            -1           
TFAP2B       PDX1         -1           0.84226      1            -1           
TFAP2B       GSX2         -1           -0.89503     1            -1           
TFAP2B       PITX2        -1           0.92751      1            -1           
TFAP2B       ARNTL        -1           -0.75578     1            -1           
TFAP2B       GLIS3        0            -0.75636     1            -1           
TFAP2B       MEIS1        0            0.78204      1            -1           
TFAP2B       NFYB         -1           -0.78673     1            -1           
TFAP2B       OTX2         0            0.82627      1            -1           
TFAP2B       RARB         0            -0.95675     1            -1           
TFAP2B       ATF3         -1           0.75155      1            -1           
TFAP2B       E2F6         -1           -0.88128     1            -1           
TFAP2B       EBF1         0            -0.78065     1            -1           
TFAP2B       SMAD1        0            0.75532      1            -1           
TFAP2B       ZNF350       0            0.84235      1            -1           
TFAP2B       NKX2-2       0            0.85989      1            -1           
TFAP2B       BARHL2       0            0.82939      1            -1           
TFAP2B       CDX2         -1           0.81437      1            -1           
TFAP2B       HMGA2        -1           -0.94367     1            -1           
TFAP2B       ELF1         -1           0.89321      1            -1           
TFAP2B       ELK1         -1           0.82949      1            -1           
TFAP2B       GCM2         -1           0.76747      1            39904340     
TFAP2B       SOX4         -1           0.84792      1            29192467     
TFAP2B       SOX8         -1           -0.75293     1            -1           
TFAP2B       SRY          -1           0.87864      1            -1           
TFAP2B       TBX5         0            0.81707      1            -1           
TFAP2B       ZBTB33       -1           0.91683      1            -1           
TFAP2B       REL          -1           0.83382      1            -1           
TFAP2B       FOXP3        -1           0.82123      1            -1           
TFAP2B       DMRT1        -1           0.90687      1            -1           
TFAP2B       DMRT3        1            0.77072      1            -1           
TFAP2B       EHF          -1           -0.82589     1            -1           
