Gene1        Gene2        Direction    Correlation  Distant?     Distance     
NFIX         OAZ1         1            0.84713      1            10837064     
NFIX         GZF1         1            0.8103       1            -1           
NFIX         HOXB13       0            0.8058       1            -1           
NFIX         IRX4         1            0.78629      1            -1           
NFIX         POU3F4       1            0.82477      1            -1           
NFIX         OVOL2        1            0.7845       1            -1           
NFIX         SIX1         1            0.7932       1            -1           
NFIX         TFEC         1            -0.89409     1            -1           
NFKB1        ASCL1        1            -0.87262     1            -1           
NFKB1        MXI1         -1           0.78764      1            -1           
NFKB1        ARNT         -1           0.77683      1            -1           
NFKB1        NR1I2        -1           0.95362      1            -1           
NFKB1        PKNOX2       0            -0.79722     1            -1           
NFKB1        ATF1         -1           0.78672      1            -1           
NFKB1        EBF1         1            -0.7557      1            -1           
NFKB1        EBF2         1            -0.76504     1            -1           
NFKB1        BARHL1       -1           -0.82688     1            -1           
NFKB1        PAX3         0            -0.85687     1            -1           
NFKB1        EMX2         1            -0.79286     1            -1           
NFKB1        LMX1B        -1           -0.83741     1            -1           
PAX2         ASCL1        1            0.75642      1            -1           
PAX2         MXI1         -1           -0.84438     1            9464521      
PAX2         YY1          0            -0.76763     1            -1           
PAX2         ATF5         -1           -0.86423     1            -1           
PAX2         STAT1        0            -0.83516     1            -1           
PAX2         NFATC1       1            0.80928      1            -1           
PAX2         EBF2         1            0.8671       1            -1           
PAX2         ESR2         0            -0.77903     1            -1           
PAX2         BRCA1        -1           -0.82663     1            -1           
PAX2         OTX1         1            -0.86813     1            -1           
PAX2         DLX1         0            -0.7633      1            -1           
PAX2         ESRRB        1            0.78711      1            -1           
PAX2         POU6F1       -1           -0.79208     1            -1           
VDR          MITF         1            -0.76201     1            -1           
VDR          MXD3         -1           0.75429      1            -1           
VDR          TFE3         1            0.79918      1            -1           
VDR          USF1         1            0.88355      1            -1           
VDR          ZEB1         1            -0.77725     1            -1           
VDR          ZFX          0            0.75259      1            -1           
VDR          GSX2         1            -0.77787     1            -1           
VDR          NR1H3        0            0.81831      1            -1           
VDR          NR1I3        0            0.84862      1            -1           
VDR          RORA         1            0.83537      1            -1           
VDR          CEBPD        1            0.78501      1            -1           
VDR          RARA         -1           0.7616       1            -1           
VDR          THRA         0            0.87101      1            -1           
VDR          MTF1         1            0.77046      1            -1           
VDR          NFATC4       1            0.83882      1            -1           
VDR          FOSB         0            0.78535      1            -1           
VDR          JUNB         0            0.85296      1            -1           
VDR          SMAD5        1            -0.76708     1            -1           
VDR          SMAD6        0            0.86382      1            -1           
VDR          SMAD7        1            0.90826      1            -1           
VDR          TBP          1            0.75484      1            -1           
VDR          CUX1         0            -0.7905      1            -1           
VDR          ATF7         -1           0.7729       1            5721385      
VDR          ZNF143       0            0.76992      1            -1           
VDR          MAFF         -1           0.7583       1            -1           
VDR          MAFG         1            0.79458      1            -1           
VDR          NFE2         0            0.81235      1            6390749      
VDR          FOXL1        1            -0.77191     1            -1           
VDR          PRRX1        1            -0.83665     1            -1           
VDR          TEF          -1           0.87393      1            -1           
VDR          ERF          1            0.81804      1            -1           
VDR          POU3F1       1            0.82183      1            -1           
VDR          DMBX1        -1           0.76246      1            -1           
VDR          RFX5         -1           0.80171      1            -1           
VDR          CBFB         -1           0.88495      1            -1           
VDR          RUNX2        1            -0.82568     1            -1           
VDR          SOX10        -1           0.76175      1            -1           
VDR          SOX12        1            0.85404      1            -1           
VDR          SOX18        0            0.81277      1            -1           
VDR          SOX6         1            -0.79672     1            -1           
VDR          XBP1         0            0.87263      1            -1           
VDR          DLX2         1            0.77189      1            -1           
VDR          TBX22        1            0.92178      1            -1           
VDR          ZNF589       -1           0.84955      1            -1           
VDR          SPIB         1            0.75618      1            -1           
VDR          TLX2         0            0.90859      1            -1           
VDR          DDIT3        -1           0.80433      1            9615486      
VDR          GLI1         -1           0.95072      1            9555119      
VDR          DLX1         1            0.75767      1            -1           
VDR          HOMEZ        -1           0.79381      1            -1           
VDR          ELF3         -1           0.8708       1            -1           
VDR          TBX18        1            -0.78719     1            -1           
VDR          MNX1         1            0.85164      1            -1           
VDR          EN1          1            0.78532      1            -1           
VDR          ETV4         -1           0.8028       1            -1           
VDR          ONECUT2      1            0.8853       1            -1           
VDR          FOXF1        1            -0.78965     1            -1           
VDR          LHX5         1            0.76288      1            65611063     
VDR          OAZ1         0            0.82994      1            -1           
FOXG1        ARID5B       -1           -0.80391     1            -1           
FOXG1        MXD3         -1           0.82284      1            -1           
FOXG1        MYOD1        -1           0.89576      1            -1           
FOXG1        NHLH1        -1           0.83658      1            -1           
FOXG1        NR1H4        -1           0.88341      1            -1           
FOXG1        TFF3         -1           -0.82171     1            -1           
FOXG1        USF1         -1           0.79363      1            -1           
FOXG1        ZEB1         0            -0.75779     1            -1           
FOXG1        NR1I3        -1           0.79491      1            -1           
FOXG1        PITX2        -1           -0.7995      1            -1           
FOXG1        RORA         -1           0.92599      1            -1           
FOXG1        CEBPD        -1           0.84417      1            -1           
FOXG1        EPAS1        -1           -0.85179     1            -1           
FOXG1        OTX2         -1           0.84827      1            28036104     
FOXG1        SOX2         -1           0.84098      1            -1           
FOXG1        PAX4         -1           0.76005      1            -1           
FOXG1        RARB         -1           -0.78852     1            -1           
FOXG1        MTF1         -1           0.93919      1            -1           
FOXG1        E2F8         -1           -0.78643     1            -1           
FOXG1        SMAD4        -1           0.82265      1            -1           
FOXG1        SMAD5        -1           -0.8892      1            -1           
FOXG1        SMAD7        -1           0.78687      1            -1           
FOXG1        TFDP1        -1           0.76922      1            -1           
FOXG1        TFDP2        -1           0.83334      1            -1           
FOXG1        FOXA1        -1           0.93045      1            8828048      
FOXG1        FOXA2        -1           0.87255      1            -1           
FOXG1        POU3F2       -1           0.84627      1            -1           
FOXG1        NFE2         -1           0.76922      1            -1           
FOXG1        NKX2-2       -1           0.93546      1            -1           
FOXG1        BARHL2       -1           0.78299      1            -1           
FOXG1        PRRX1        0            -0.78546     1            -1           
FOXG1        ERG          0            -0.76143     1            -1           
FOXG1        ETV7         -1           -0.75635     1            -1           
FOXG1        POU3F1       -1           0.88053      1            -1           
FOXG1        POU3F3       -1           0.84491      1            -1           
FOXG1        POU4F1       -1           0.82976      1            -1           
FOXG1        DMBX1        -1           0.80396      1            -1           
FOXG1        GCM2         -1           0.8106       1            -1           
FOXG1        SOX3         -1           0.94739      1            -1           
FOXG1        SOX6         -1           -0.79754     1            -1           
FOXG1        SOX8         -1           -0.87166     1            -1           
FOXG1        SOX9         -1           -0.84017     1            -1           
FOXG1        EOMES        -1           0.88704      1            -1           
FOXG1        ZNF589       -1           0.80203      1            -1           
FOXG1        SPIB         -1           0.75117      1            -1           
FOXG1        TLX2         -1           0.85095      1            -1           
FOXG1        DLX5         -1           0.75839      1            -1           
FOXG1        HES1         -1           -0.8307      1            -1           
FOXG1        LHX8         0            0.79631      1            -1           
FOXG1        MNX1         -1           0.91239      1            -1           
FOXG1        EN2          -1           0.9204       1            -1           
FOXG1        GATA6        -1           -0.79529     1            -1           
FOXG1        ONECUT1      -1           0.80715      1            -1           
FOXG1        ONECUT2      -1           0.85739      1            -1           
FOXG1        ZIC3         -1           0.88985      1            -1           
FOXG1        FOXJ2        -1           0.8694       1            -1           
FOXG1        SIX4         -1           0.87074      1            31954575     
FOXG1        NKX6-2       -1           -0.88161     1            -1           
FOXG1        LHX5         -1           0.94844      1            -1           
FOXG1        FOXJ3        -1           -0.89851     1            -1           
FOXG1        MEF2C        -1           0.81966      1            -1           
FOXG1        NKX3-2       -1           0.83558      1            -1           
FOXG1        POU3F4       -1           0.86767      1            -1           
FOXG1        NR4A2        -1           0.89577      1            -1           
FOXG1        VAX1         -1           0.77992      1            -1           
FOXG1        RORB         -1           0.86376      1            -1           
FOXG1        SIX1         -1           0.88215      1            31879878     
FOXG1        SIX2         -1           0.75965      1            -1           
FOXG1        SIX6         -1           0.83608      1            31739660     
FOXG1        ZIC1         -1           0.83682      1            -1           
FOXG1        TFEC         0            -0.82351     1            -1           
FOXO1        HAND1        -1           -0.81186     1            -1           
FOXO1        ATOH1        1            0.78406      1            -1           
FOXO1        NR5A2        1            0.81318      1            -1           
FOXO1        ARNTL        0            -0.80796     1            -1           
FOXO1        RXRG         1            -0.75918     1            -1           
FOXO1        FOXD1        0            0.7943       1            -1           
FOXO1        GLI3         1            -0.76833     1            -1           
FOXO1        LTF          -1           0.89568      1            -1           
FOXO1        NR0B1        1            -0.80219     1            -1           
FOXO1        ELF1         0            0.94685      0            352774       
FOXO1        RFX4         1            0.89929      1            -1           
FOXO1        CDC5L        -1           0.83795      1            -1           
FOXO1        FGF9         1            -0.78057     1            18995520     
FOXO1        ISX          0            -0.85953     1            -1           
FOXO1        MSX2         0            -0.83975     1            -1           
FOXO1        RBPJ         0            0.81809      1            -1           
FOXO1        HMBOX1       0            0.87914      1            -1           
FOXO1        IRX3         0            -0.83784     1            -1           
FOXO1        IRX6         1            -0.82727     1            -1           
FOXO1        ISL1         1            -0.75074     1            -1           
FOXO1        UBP1         -1           0.77549      1            -1           
HIC1         SRF          -1           0.77829      1            -1           
HIC1         HOXB9        0            0.83866      1            44745443     
HIC1         NR1H3        -1           0.80497      1            -1           
HIC1         ARNT2        1            -0.84402     1            -1           
HIC1         RARA         -1           0.82569      1            36539878     
HIC1         FOSB         0            0.90844      1            -1           
HIC1         FOSL1        -1           0.89756      1            -1           
HIC1         JUNB         0            0.81438      1            -1           
HIC1         SMAD6        0            0.82127      1            -1           
HIC1         TFAP4        -1           0.82714      1            -1           
HIC1         FOXA3        0            0.82919      1            -1           
HIC1         HOXB8        0            0.84667      1            44733909     
HIC1         MAFF         -1           0.90659      1            -1           
HIC1         MAFG         0            0.88268      1            77927195     
HIC1         HOXB7        1            0.84904      1            44729991     
HIC1         RFX2         1            -0.89872     1            -1           
HIC1         RFX5         -1           0.81757      1            -1           
HIC1         RFXANK       -1           0.87132      1            -1           
HIC1         SOX10        -1           0.8086       1            -1           
HIC1         SOX18        0            0.82694      1            -1           
HIC1         STAT2        -1           0.84528      1            -1           
HIC1         STAT6        -1           0.81879      1            -1           
HIC1         RELB         0            0.85559      1            -1           
HIC1         DBP          1            0.81404      1            -1           
HIC1         GLI1         -1           0.76407      1            -1           
HIC1         ETV6         1            0.76427      1            -1           
HIC1         HOXB6        1            0.85333      1            44723942     
HIC1         OAZ1         0            0.77483      1            -1           
HIC1         HBP1         1            0.8663       1            -1           
HIC1         HINFP        -1           0.82546      1            -1           
HIC1         HOXB4        1            0.82605      1            44697351     
HIC1         HOXB5        1            0.85154      1            44712711     
HIC1         LHX3         0            0.81396      1            -1           
HIC1         ZNF354C      1            -0.7722      1            -1           
HNF4A        RXRA         0            0.75654      1            -1           
HNF4A        ATOH1        1            -0.89887     1            -1           
HNF4A        IKZF1        1            0.87665      1            -1           
HNF4A        ARNTL        1            0.86045      1            -1           
HNF4A        NFYC         0            -0.87784     1            -1           
HNF4A        TGIF1        -1           -0.75172     1            -1           
HNF4A        MYB          1            -0.81121     1            -1           
HNF4A        GLI3         1            0.8115       1            -1           
HNF4A        NRF1         -1           -0.80728     1            -1           
HNF4A        MAF          1            0.78582      1            -1           
HNF4A        FOXP1        1            -0.76545     1            -1           
HNF4A        BPTF         -1           -0.77773     1            -1           
HNF4A        ELF1         1            -0.80639     1            -1           
HNF4A        SOX4         -1           -0.77422     1            -1           
HNF4A        OTX1         1            -0.75301     1            -1           
HNF4A        ELF5         1            0.84104      1            -1           
HNF4A        MSX2         1            0.81719      1            -1           
HNF4A        HMBOX1       1            -0.80976     1            -1           
HNF4A        SATB1        1            -0.78442     1            -1           
KLF15        ARID5B       0            -0.91942     1            -1           
KLF15        LMO2         -1           -0.92291     1            -1           
KLF15        MYOD1        -1           0.75003      1            -1           
KLF15        NHLH1        -1           0.8392       1            -1           
KLF15        BRF1         -1           -0.87131     1            -1           
KLF15        NEUROD1      0            -0.83674     1            -1           
KLF15        ARNTL2       -1           -0.83941     1            -1           
KLF15        EPAS1        -1           -0.76064     1            -1           
KLF15        OTX2         0            0.75977      1            -1           
KLF15        T            -1           0.75983      1            -1           
KLF15        TFDP2        -1           0.82267      1            15671271     
KLF15        FOXA2        1            0.76409      1            -1           
KLF15        POU2F1       -1           0.77137      1            -1           
KLF15        BACH1        0            -0.78042     1            -1           
KLF15        NKX2-2       1            0.79143      1            -1           
KLF15        ERG          0            -0.87438     1            -1           
KLF15        MTERF        0            -0.75203     1            -1           
KLF15        POU4F1       1            0.77275      1            -1           
KLF15        RUNX1        0            -0.77205     1            -1           
KLF15        SOX3         1            0.79457      1            -1           
KLF15        SOX9         0            -0.79781     1            -1           
KLF15        EHF          -1           -0.90214     1            -1           
KLF15        EN2          0            0.76668      1            -1           
KLF15        ZIC3         0            0.77705      1            -1           
KLF15        GTF2A2       -1           0.80021      1            -1           
KLF15        LHX5         -1           0.7838       1            -1           
KLF15        IRX4         1            0.81488      1            -1           
KLF15        SIX2         -1           0.82802      1            -1           
KLF15        SIX3         -1           0.83949      1            -1           
KLF15        SIX6         0            0.75876      1            -1           
KLF15        VAX2         -1           0.83165      1            -1           
KLF15        TFEC         1            -0.84154     1            -1           
SRF          STAT3        -1           0.88897      1            -1           
SRF          NFYA         1            -0.75078     0            2098213      
SRF          FOSB         1            0.76615      1            -1           
SRF          FOSL1        1            0.87161      1            -1           
SRF          E2F4         1            0.79671      1            -1           
SRF          SMAD3        0            0.84577      1            -1           
SRF          TFAP4        1            0.76614      1            -1           
SRF          FOXA3        1            0.85124      1            -1           
SRF          RFX1         0            0.81871      1            -1           
SRF          HOXB8        1            0.75844      1            -1           
SRF          MAFF         -1           0.78155      1            -1           
SRF          NR2F6        1            0.82299      1            -1           
SRF          HOXB7        1            0.77287      1            -1           
SRF          BARX1        1            -0.8197      1            -1           
SRF          STAT5A       -1           0.81227      1            -1           
SRF          STAT5B       -1           0.76515      1            -1           
SRF          NR6A1        0            0.7934       1            -1           
SRF          SOX15        0            0.87532      1            -1           
SRF          TP53         0            0.81783      1            -1           
SRF          STAT6        0            0.75403      1            -1           
SRF          RELB         1            0.84161      1            -1           
SRF          MAFA         1            0.75866      1            -1           
SRF          DBP          1            0.97073      1            -1           
SRF          DLX3         0            0.92864      1            -1           
SRF          DLX4         0            0.94803      1            -1           
SRF          HOXB6        1            0.78714      1            -1           
SRF          POU6F1       0            0.8082       1            -1           
SRF          MEF2D        0            0.89832      1            -1           
SRF          HINFP        0            0.89135      1            -1           
SRF          HOXB4        1            0.77268      1            -1           
SRF          HOXB5        1            0.787        1            -1           
SRF          FOXN1        0            0.75936      1            -1           
SRF          ZNF354C      1            -0.78025     1            -1           
STAT3        SREBF2       -1           0.75855      1            -1           
STAT3        TGIF2        0            0.77085      1            -1           
STAT3        RARG         1            0.83132      1            -1           
STAT3        E2F4         1            0.82954      1            -1           
STAT3        FOXA3        1            0.82119      1            -1           
STAT3        NR2F6        1            0.82322      1            -1           
STAT3        ZNF628       1            0.79517      1            -1           
STAT3        BARX1        1            -0.87182     1            -1           
STAT3        STAT5A       -1           0.98051      0            100841       
STAT3        STAT5B       0            0.90744      0            111981       
STAT3        SOX15        1            0.89183      1            33046917     
STAT3        TP53         1            0.97231      1            32949537     
STAT3        STAT6        1            0.83372      1            -1           
STAT3        MAFA         1            0.8556       1            -1           
STAT3        DBP          1            0.87859      1            -1           
STAT3        PPARD        1            0.86628      1            -1           
STAT3        DLX3         1            0.89287      1            7532183      
STAT3        DLX4         1            0.90735      1            7509724      
STAT3        FOXJ1        1            0.84824      1            33596975     
STAT3        POU6F1       1            0.85047      1            -1           
STAT3        MEF2D        1            0.90704      1            -1           
STAT3        HINFP        1            0.87895      1            -1           
STAT3        ING4         1            0.81182      1            -1           
STAT3        ZNF384       1            0.80545      1            -1           
STAT3        FOXN1        1            0.82343      1            13689447     
STAT3        ZNF354C      1            -0.8106      1            -1           
ZNF263       ARID3A       0            -0.93998     1            -1           
ZNF263       PBX1         1            0.79451      1            -1           
ZNF263       MEIS1        1            0.8838       1            -1           
ZNF263       NFATC1       1            -0.75912     1            -1           
ZNF263       E2F4         0            -0.86432     1            63892581     
ZNF263       NR6A1        0            -0.78347     1            -1           
ZNF263       RUNX3        0            0.79697      1            -1           
ZNF263       TBX5         1            0.79749      1            -1           
ZNF263       RELA         0            -0.85638     1            -1           
ZNF263       DBP          0            -0.75041     1            -1           
ZNF263       DLX3         -1           -0.7557      1            -1           
ZNF263       FOXO3        1            0.78944      1            -1           
ZNF263       PRRX2        0            -0.82518     1            -1           
ZNF263       ZNF333       1            0.75725      1            -1           
AR           ARID3A       -1           0.76299      1            -1           
AR           MXD4         -1           -0.95514     1            -1           
AR           HNF1A        -1           -0.92638     1            -1           
AR           PPARA        -1           -0.80513     1            -1           
AR           IKZF1        0            0.82514      1            -1           
AR           PITX2        -1           -0.83509     1            -1           
AR           CEBPB        -1           0.82434      1            -1           
AR           ATF1         -1           -0.84743     1            -1           
AR           NFATC1       -1           0.75655      1            -1           
AR           FOXM1        -1           0.76812      1            -1           
AR           NR4A1        -1           0.85181      1            -1           
AR           NANOG        -1           0.78915      1            -1           
AR           POU2F3       -1           0.84298      1            -1           
AR           POU3F1       -1           0.75429      1            -1           
AR           CDC5L        -1           -0.82153     1            -1           
AR           RELA         -1           0.78498      1            -1           
AR           CIZ1         -1           0.91185      1            -1           
AR           GTF2A1       -1           0.75609      1            -1           
AR           IRX2         0            0.75594      1            -1           
AR           MSX1         -1           0.94547      1            -1           
AR           ZNF333       -1           -0.79719     1            -1           
CTCF         MAD1L1       1            -0.84468     1            -1           
CTCF         MXD3         0            0.83869      1            -1           
CTCF         SREBF2       0            0.81452      1            -1           
CTCF         TFE3         1            0.79663      1            -1           
CTCF         USF1         1            0.86963      1            -1           
CTCF         ARNT2        1            -0.77467     1            -1           
CTCF         RORA         1            0.77496      1            -1           
CTCF         RARA         0            0.92682      1            -1           
CTCF         RARG         1            0.83462      1            -1           
CTCF         THRA         1            0.79183      1            -1           
CTCF         NFATC4       1            0.76107      1            -1           
CTCF         FOSB         1            0.83154      1            -1           
CTCF         ATF4         0            0.79753      1            -1           
CTCF         E2F2         1            0.77891      1            -1           
CTCF         EBF1         1            -0.78004     1            -1           
CTCF         SMAD4        1            0.81863      1            -1           
CTCF         SMAD6        1            0.79178      1            -1           
CTCF         TFDP1        1            0.84432      1            -1           
CTCF         ATF7         -1           0.83081      1            -1           
CTCF         ZNF143       1            0.92468      1            -1           
CTCF         NFE2         1            0.80033      1            -1           
CTCF         FOXL1        1            -0.78789     1            19015805     
CTCF         TEF          0            0.77478      1            -1           
CTCF         ERF          1            0.92638      1            -1           
CTCF         NANOG        1            0.78723      1            -1           
CTCF         RFX2         1            -0.82645     1            -1           
CTCF         GCM2         1            0.80827      1            -1           
CTCF         SOX10        0            0.86177      1            -1           
CTCF         SOX18        1            0.79522      1            -1           
CTCF         XBP1         0            0.76192      1            -1           
CTCF         DLX2         1            0.85251      1            -1           
CTCF         TBX22        1            0.9134       1            -1           
CTCF         ZNF589       0            0.83424      1            -1           
CTCF         STAT2        1            0.90491      1            -1           
CTCF         STAT6        0            0.77419      1            -1           
CTCF         MECP2        1            0.8196       1            -1           
CTCF         FOXP3        1            0.78117      1            -1           
CTCF         DLX1         1            0.8588       1            -1           
CTCF         ELF3         0            0.75855      1            -1           
CTCF         GATA6        1            -0.83041     1            -1           
CTCF         ETV6         1            0.81853      1            -1           
CTCF         FOXF1        1            -0.78781     1            18947823     
CTCF         FOXF2        1            -0.78219     1            -1           
CTCF         FOXJ2        1            0.82918      1            -1           
CTCF         MECOM        1            -0.84594     1            -1           
CTCF         FOXO4        1            0.85686      1            -1           
CTCF         GZF1         1            0.82951      1            -1           
CTCF         HOXB13       0            0.8632       1            -1           
CTCF         ING4         0            0.82017      1            -1           
CTCF         ZNF384       0            0.81526      1            -1           
CTCF         OVOL2        1            0.8807       1            -1           
CTCF         VSX1         1            0.76838      1            -1           
CTCF         ZNF354C      1            -0.76892     1            -1           
CTCF         TFEC         1            -0.77811     1            -1           
ARID3A       HNF1A        0            -0.76474     1            -1           
ARID3A       MEIS1        1            -0.75505     1            -1           
ARID3A       CEBPB        -1           0.77873      1            -1           
ARID3A       ATF4         -1           0.7724       1            -1           
ARID3A       E2F4         -1           0.93227      1            -1           
ARID3A       FOXA3        -1           0.76065      1            45441481     
ARID3A       NR4A1        -1           0.75576      1            -1           
ARID3A       BARX1        1            -0.76975     1            -1           
ARID3A       NR6A1        -1           0.7858       1            -1           
ARID3A       SOX15        -1           0.82905      1            -1           
ARID3A       RELA         -1           0.90986      1            -1           
ARID3A       CIZ1         -1           0.76024      1            -1           
ARID3A       MAFA         0            0.80577      1            -1           
ARID3A       DBP          0            0.7885       1            48214603     
ARID3A       DLX3         -1           0.86055      1            -1           
ARID3A       DLX4         -1           0.83843      1            -1           
ARID3A       FOXO3        0            -0.83019     1            -1           
ARID3A       PRRX2        -1           0.8809       1            -1           
ARID3A       ZNF333       0            -0.84362     1            13874833     
ARID5B       LMO2         -1           0.94624      1            -1           
ARID5B       MXD3         -1           -0.81203     1            -1           
ARID5B       MYOD1        0            -0.84145     1            -1           
ARID5B       NHLH1        -1           -0.90336     1            -1           
ARID5B       NR1H4        0            -0.78763     1            -1           
ARID5B       TFF3         0            0.7517       1            -1           
ARID5B       ZEB1         1            0.79873      1            32052912     
ARID5B       ZIC2         0            -0.81165     1            -1           
ARID5B       NEUROD1      0            0.91126      1            -1           
ARID5B       NR1H2        -1           -0.77795     1            -1           
ARID5B       GLIS3        1            0.81806      1            -1           
ARID5B       RORA         -1           -0.81669     1            -1           
ARID5B       ARX          -1           -0.81522     1            -1           
ARID5B       EPAS1        -1           0.87055      1            -1           
ARID5B       OTX2         0            -0.85372     1            -1           
ARID5B       SOX2         0            -0.80324     1            -1           
ARID5B       PAX4         0            -0.85467     1            -1           
ARID5B       MTF1         -1           -0.8545      1            -1           
ARID5B       SMAD2        -1           -0.82769     1            -1           
ARID5B       SMAD4        0            -0.84876     1            -1           
ARID5B       SMAD5        -1           0.86729      1            -1           
ARID5B       TFDP1        -1           -0.83061     1            -1           
ARID5B       TFDP2        -1           -0.88859     1            -1           
ARID5B       FOXA1        1            -0.83435     1            -1           
ARID5B       FOXA2        0            -0.80676     1            -1           
ARID5B       ZNF350       0            -0.81019     1            -1           
ARID5B       POU2F1       0            -0.89152     1            -1           
ARID5B       POU3F2       1            -0.81924     1            -1           
ARID5B       BACH1        1            0.87886      1            -1           
ARID5B       NKX2-2       0            -0.90293     1            -1           
ARID5B       BARHL2       0            -0.78079     1            -1           
ARID5B       FOXL1        -1           0.80438      1            -1           
ARID5B       MEF2A        0            0.75998      1            -1           
ARID5B       ERG          1            0.97131      1            -1           
ARID5B       ETS2         0            0.88641      1            -1           
ARID5B       ETV7         -1           0.83647      1            -1           
ARID5B       MTERF        0            0.77459      1            -1           
ARID5B       POU2F3       -1           -0.79651     1            -1           
ARID5B       POU3F1       -1           -0.81167     1            -1           
ARID5B       POU3F3       1            -0.7962      1            -1           
ARID5B       POU4F1       1            -0.9183      1            -1           
ARID5B       RUNX1        0            0.85968      1            -1           
ARID5B       GCM2         -1           -0.81167     1            -1           
ARID5B       SOX3         0            -0.87652     1            -1           
ARID5B       SOX8         -1           0.84248      1            -1           
ARID5B       SOX9         1            0.95853      1            -1           
ARID5B       EOMES        0            -0.83359     1            -1           
ARID5B       PAX8         0            0.88284      1            -1           
ARID5B       SPIB         -1           -0.77495     1            -1           
ARID5B       DLX5         1            -0.85233     1            -1           
ARID5B       HES1         -1           0.80124      1            -1           
ARID5B       EHF          0            0.76443      1            -1           
ARID5B       TBX18        1            0.80531      1            -1           
ARID5B       MNX1         0            -0.8565      1            -1           
ARID5B       EN2          0            -0.81842     1            -1           
ARID5B       GATA6        -1           0.76748      1            -1           
ARID5B       ZIC3         0            -0.88657     1            -1           
ARID5B       FOXJ2        -1           -0.75664     1            -1           
ARID5B       SIX4         0            -0.85002     1            -1           
ARID5B       NKX6-2       0            0.78667      1            70938525     
ARID5B       LHX5         -1           -0.87667     1            -1           
ARID5B       FOXJ3        -1           0.81063      1            -1           
ARID5B       MEF2C        1            -0.7778      1            -1           
ARID5B       NKX3-2       0            -0.80569     1            -1           
ARID5B       IRX4         0            -0.78304     1            -1           
ARID5B       NR4A2        0            -0.80631     1            -1           
ARID5B       PAX7         0            -0.79906     1            -1           
ARID5B       SATB1        1            -0.80336     1            -1           
ARID5B       VAX1         0            -0.79862     1            55236800     
ARID5B       RORB         1            -0.78755     1            -1           
ARID5B       SIX1         0            -0.87878     1            -1           
ARID5B       SIX2         0            -0.89986     1            -1           
ARID5B       SIX3         0            -0.90612     1            -1           
ARID5B       SIX6         0            -0.83386     1            -1           
ARID5B       VAX2         -1           -0.84671     1            -1           
ARID5B       ZIC1         1            -0.76698     1            -1           
ARID5B       TFEC         1            0.93653      1            -1           
ASCL1        MXI1         -1           -0.916       1            -1           
ASCL1        NR1I2        -1           -0.91394     1            -1           
ASCL1        ARNTL2       -1           -0.77459     1            75865665     
ASCL1        TFCP2        -1           -0.76826     1            51784525     
ASCL1        HIF1A        -1           -0.78229     1            -1           
ASCL1        STAT1        -1           -0.8251      1            -1           
ASCL1        ATF1         -1           -0.77073     1            52193663     
ASCL1        T            -1           0.86616      1            -1           
ASCL1        EBF2         -1           0.76837      1            -1           
ASCL1        EBF3         -1           0.77623      1            -1           
ASCL1        CREM         -1           -0.80026     1            -1           
ASCL1        STAT4        -1           -0.82884     1            -1           
ASCL1        MTERF        -1           -0.75317     1            -1           
ASCL1        HOXA5        -1           0.86158      1            -1           
ASCL1        HOXA1        -1           0.779        1            -1           
ASCL1        HOXA3        -1           0.80948      1            -1           
ASCL1        HOXA4        -1           0.83761      1            -1           
ASCL1        HOXA7        -1           0.83331      1            -1           
ASCL1        HOXA2        -1           0.79771      1            -1           
BHLHE40      RXRA         0            0.91452      1            -1           
BHLHE40      ATOH1        1            -0.90867     1            -1           
BHLHE40      NEUROD1      1            0.7631       1            -1           
BHLHE40      ARNTL        1            0.78282      1            -1           
BHLHE40      NFYA         0            -0.76758     1            -1           
BHLHE40      NFYC         0            -0.88552     1            -1           
BHLHE40      MYB          1            -0.79112     1            -1           
BHLHE40      EPAS1        0            0.76772      1            -1           
BHLHE40      SOX2         1            -0.87675     1            176408615    
BHLHE40      RARB         1            0.78296      1            20448737     
BHLHE40      FOSL2        0            0.79005      1            -1           
BHLHE40      POU3F2       1            -0.79199     1            -1           
BHLHE40      FOXP1        0            -0.78992     1            66612044     
BHLHE40      PAX6         1            -0.77837     1            -1           
BHLHE40      ELF1         1            -0.84972     1            -1           
BHLHE40      PAX8         1            0.77567      1            -1           
BHLHE40      DLX5         1            -0.77328     1            -1           
BHLHE40      HES1         -1           0.81877      1            188832834    
BHLHE40      EHF          1            0.81931      1            -1           
BHLHE40      ELF5         1            0.94098      1            -1           
BHLHE40      ZIC3         1            -0.76749     1            -1           
BHLHE40      FOXD3        0            -0.80616     1            -1           
BHLHE40      SIX4         1            -0.78323     1            -1           
BHLHE40      LMX1B        0            -0.78577     1            -1           
BHLHE40      ISX          0            0.81741      1            -1           
BHLHE40      MEF2C        1            -0.83433     1            -1           
BHLHE40      MSX2         0            0.87016      1            -1           
BHLHE40      HMBOX1       0            -0.85265     1            -1           
BHLHE40      NFIL3        1            0.78062      1            -1           
BHLHE40      NR4A2        1            -0.75049     1            -1           
BHLHE40      SATB1        1            -0.81584     1            13445733     
BHLHE40      VAX1         1            -0.86686     1            -1           
BHLHE40      SIX6         1            -0.92301     1            -1           
BHLHE40      ZIC1         1            -0.86089     1            142106084    
HAND1        MXD4         0            -0.75345     1            -1           
HAND1        CEBPB        -1           0.76615      1            -1           
HAND1        E2F7         1            -0.82697     1            -1           
