Gene1        Gene2        Direction    Correlation  Distant?     Distance     
ARID5B       SOX10        -1           -0.77164     1            -1           
ARID5B       SOX15        -1           -0.83        1            -1           
ARID5B       SOX18        -1           -0.87507     1            -1           
ARID5B       TP53         -1           -0.87339     1            -1           
ARID5B       ZNF589       -1           -0.81283     1            -1           
ARID5B       STAT2        -1           -0.76198     1            -1           
ARID5B       CLOCK        -1           -0.86408     1            -1           
ARID5B       MECP2        -1           -0.85788     1            -1           
ARID5B       DBP          -1           -0.82579     1            -1           
ARID5B       DDIT3        -1           -0.75356     1            -1           
ARID5B       GLI1         -1           -0.77129     1            -1           
ARID5B       FOXF1        -1           0.79722      1            -1           
ARID5B       FOXJ1        -1           -0.77815     1            -1           
ARID5B       MEF2D        -1           -0.8507      1            -1           
ARID5B       FOXO4        -1           -0.75186     1            -1           
ARID5B       PRRX2        -1           -0.80728     1            -1           
ARID5B       RB1          -1           0.83799      1            -1           
ARID5B       SHOX2        0            0.80314      1            -1           
ASCL1        MYF5         0            -0.81024     1            22240744     
ASCL1        MYF6         0            -0.79235     1            22250044     
ASCL1        TAL2         -1           -0.80855     1            -1           
ASCL1        ATOH1        -1           -0.82863     1            -1           
ASCL1        ESRRA        -1           -0.76104     1            -1           
ASCL1        NR5A2        -1           0.87187      1            -1           
ASCL1        ARNT2        -1           0.85738      1            -1           
ASCL1        NFYB         -1           0.80357      0            1180589      
ASCL1        OTX2         -1           -0.79462     1            -1           
ASCL1        STAT1        -1           0.76814      1            -1           
ASCL1        RXRB         -1           -0.79433     1            -1           
ASCL1        FOSB         -1           -0.7633      1            -1           
ASCL1        ZNF350       -1           -0.86574     1            -1           
ASCL1        BACH1        0            0.90903      1            -1           
ASCL1        MAFG         -1           -0.75566     1            -1           
ASCL1        BARX2        -1           0.82916      1            -1           
ASCL1        STAT4        -1           0.82402      1            -1           
ASCL1        MEF2A        -1           0.75604      1            -1           
ASCL1        NANOG        -1           -0.83029     1            95409457     
ASCL1        PAX3         -1           -0.94792     1            -1           
ASCL1        RFX4         -1           0.81842      0            3625233      
ASCL1        RUNX1        -1           0.76891      1            -1           
ASCL1        GTF2IRD1     -1           -0.80329     1            -1           
ASCL1        SOX18        -1           -0.83583     1            -1           
ASCL1        GATA3        -1           -0.75955     1            -1           
ASCL1        IRX6         1            0.76707      1            -1           
ASCL1        RB1          -1           0.83714      1            -1           
ASCL1        SHOX2        0            0.8789       1            -1           
ASCL1        SOX17        -1           -0.81443     1            -1           
ASCL1        VSX2         -1           -0.77049     1            -1           
BHLHE40      NHLH1        -1           -0.75295     1            -1           
BHLHE40      TFEB         -1           -0.79914     1            -1           
BHLHE40      ZIC2         -1           -0.77299     1            -1           
BHLHE40      ARNT         -1           -0.87956     1            -1           
BHLHE40      MZF1         -1           -0.7661      1            -1           
BHLHE40      ELF2         -1           -0.82773     1            -1           
BHLHE40      NFATC4       -1           -0.78222     1            -1           
BHLHE40      E2F6         -1           -0.87449     1            -1           
BHLHE40      SMAD4        -1           -0.82189     1            -1           
BHLHE40      IKZF2        1            0.77073      1            -1           
BHLHE40      BARHL1       -1           -0.76959     1            -1           
BHLHE40      HOXB1        -1           -0.795       1            -1           
BHLHE40      BPTF         -1           -0.86957     1            -1           
BHLHE40      SOX11        1            0.75938      1            -1           
BHLHE40      SRY          -1           -0.75023     1            -1           
BHLHE40      NKX3-1       -1           -0.76282     1            -1           
BHLHE40      DMRT2        1            0.87282      1            -1           
BHLHE40      HNF1B        -1           -0.77236     1            -1           
BHLHE40      ELF4         -1           -0.83311     1            -1           
BHLHE40      ETV4         -1           -0.85619     1            -1           
BHLHE40      LMX1B        -1           -0.82444     1            -1           
BHLHE40      MEOX1        -1           -0.79559     1            -1           
HAND1        MXD3         0            0.84601      1            22881468     
HAND1        MXI1         0            0.7769       1            -1           
HAND1        MYF5         1            0.79631      1            -1           
HAND1        MYF6         1            0.78841      1            -1           
HAND1        NHLH1        0            0.84958      1            -1           
HAND1        ATOH1        1            0.79292      1            -1           
HAND1        NEUROD1      1            -0.83036     1            -1           
HAND1        NR1I3        1            0.82748      1            -1           
HAND1        ARNT2        1            -0.77278     1            -1           
HAND1        MEIS1        1            -0.81333     1            -1           
HAND1        TGIF1        1            0.87609      1            -1           
HAND1        CEBPB        -1           0.75022      1            -1           
HAND1        OTX2         1            0.75289      1            -1           
HAND1        RARG         1            0.76807      1            -1           
HAND1        THRA         0            0.81176      1            -1           
HAND1        FOSB         1            0.85513      1            -1           
HAND1        ATF4         -1           0.79615      1            -1           
HAND1        SMAD7        1            0.85252      1            -1           
HAND1        TBP          1            -0.86637     1            -1           
HAND1        ZNF350       1            0.85363      1            -1           
HAND1        BCL6         0            -0.82385     1            -1           
HAND1        ATF7         0            0.82506      1            -1           
HAND1        ZNF143       0            0.81739      1            -1           
HAND1        BACH2        1            0.90458      1            -1           
HAND1        MAFG         1            0.84109      1            -1           
HAND1        PAX6         1            0.93681      1            -1           
HAND1        FOXL1        1            -0.81333     1            -1           
HAND1        STAT5A       -1           0.83102      1            -1           
HAND1        DMBX1        -1           0.88779      1            -1           
HAND1        RFXANK       0            0.7685       1            -1           
HAND1        CBFB         -1           0.75534      1            -1           
HAND1        DEAF1        0            0.83682      1            -1           
HAND1        RUNX1        1            -0.91193     1            -1           
HAND1        RUNX3        -1           0.87444      1            -1           
HAND1        GCM1         1            -0.84053     1            -1           
HAND1        GTF2IRD1     0            0.92132      1            -1           
HAND1        SOX10        0            0.92029      1            -1           
HAND1        ZNF589       -1           0.81138      1            -1           
HAND1        HIVEP2       1            -0.75801     1            -1           
HAND1        TLX2         0            0.75488      1            -1           
HAND1        MECP2        1            0.78402      1            -1           
HAND1        DDIT3        -1           0.79502      1            -1           
HAND1        GLI1         -1           0.83242      1            -1           
HAND1        DMRT1        1            -0.76079     1            -1           
HAND1        HOMEZ        0            0.84157      1            -1           
HAND1        ELF3         1            0.86235      1            -1           
HAND1        ZIC3         1            0.79895      1            -1           
HAND1        FOXF1        1            -0.82761     1            -1           
HAND1        FOXJ1        1            0.94087      1            -1           
HAND1        MEF2D        0            0.82336      1            -1           
HAND1        FOXO4        1            0.8867       1            -1           
HAND1        IRX5         1            -0.81367     1            -1           
HAND1        MEOX1        0            0.79765      1            -1           
HAND1        TFEC         1            -0.85141     1            -1           
HAND2        TFF3         -1           -0.8726      1            -1           
HAND2        RORA         -1           0.77153      1            -1           
HAND2        CEBPD        -1           0.78243      1            -1           
HAND2        ATF2         -1           0.85853      1            -1           
HAND2        MTF1         -1           0.84402      1            -1           
HAND2        E2F8         -1           -0.79944     1            -1           
HAND2        FLI1         -1           0.79293      1            -1           
HAND2        GLI3         1            0.90044      1            -1           
HAND2        MAF          0            -0.79614     1            -1           
HAND2        ETS2         -1           -0.75071     1            -1           
HAND2        POU3F1       -1           0.88421      1            -1           
HAND2        SOX3         1            0.78076      1            -1           
HAND2        REL          -1           0.7726       1            -1           
HAND2        OTX1         -1           0.8754       1            -1           
HAND2        LHX8         1            0.85005      1            -1           
HAND2        EHF          -1           -0.89723     1            -1           
HAND2        ELF5         -1           -0.87498     1            -1           
HAND2        GATA6        -1           -0.91711     1            -1           
HAND2        ONECUT2      -1           -0.83392     1            -1           
HAND2        FOXC1        -1           0.81617      1            -1           
HAND2        MECOM        -1           -0.83598     1            -1           
HAND2        MEF2C        1            0.77545      1            -1           
HAND2        NKX3-2       1            0.75424      1            160905264    
HAND2        HOXD13       0            0.75789      1            -1           
HAND2        HOXD1        0            0.85761      1            -1           
HAND2        HOXD3        0            0.84394      1            -1           
HAND2        HOXD9        0            0.7924       1            -1           
HAND2        MSX1         0            0.83334      1            169589987    
HAND2        ZIC1         1            0.91282      1            -1           
HOXB9        GSX2         1            0.94593      1            -1           
HOXB9        NR1I2        1            0.89727      1            -1           
HOXB9        ARNTL2       1            -0.75383     1            -1           
HOXB9        STAT1        0            -0.76685     1            -1           
HOXB9        FOSL1        1            0.76742      1            -1           
HOXB9        FLI1         1            -0.8071      1            -1           
HOXB9        SMAD9        1            0.90899      1            -1           
HOXB9        EBF3         1            -0.87821     1            -1           
HOXB9        FOXA3        1            0.77209      1            -1           
HOXB9        HOXB8        0            0.99114      0            11534        
HOXB9        CREM         1            -0.86231     1            -1           
HOXB9        ETS1         1            -0.84145     1            -1           
HOXB9        HOXB7        0            0.98191      0            15452        
HOXB9        HOXC6        1            0.77086      1            -1           
HOXB9        PRRX1        1            0.76397      1            -1           
HOXB9        NR6A1        0            0.82814      1            -1           
HOXB9        RFXAP        1            0.93301      1            -1           
HOXB9        RUNX2        1            -0.80533     1            -1           
HOXB9        SOX8         0            0.78574      1            -1           
HOXB9        EMX2         1            0.85421      1            -1           
HOXB9        HES1         1            0.94191      1            -1           
HOXB9        NR2E3        1            0.84256      1            -1           
HOXB9        GATA2        0            0.76586      1            -1           
HOXB9        CDX1         1            0.87883      1            -1           
HOXB9        HOXC9        1            0.77048      1            -1           
HOXB9        HOXC10       1            0.77688      1            -1           
HOXB9        HOXC11       1            0.77913      1            -1           
HOXB9        HOXB6        1            0.96091      0            21501        
HOXB9        FOXC1        1            -0.77629     1            -1           
HOXB9        MSX2         1            0.76927      1            -1           
HOXB9        HOXC13       1            0.84286      1            -1           
HOXB9        HOXB4        1            0.85624      0            48092        
HOXB9        HOXB5        1            0.94184      0            32732        
HOXB9        HOXC5        1            0.76176      1            -1           
HOXB9        HOXC8        1            0.76667      1            -1           
LMO2         MAD1L1       0            0.80708      1            -1           
LMO2         PBX1         1            -0.93252     1            -1           
LMO2         PPARG        1            0.78914      1            -1           
LMO2         BRF1         0            0.78415      1            -1           
LMO2         PITX2        1            -0.82219     1            -1           
LMO2         NFYA         -1           0.91464      1            -1           
LMO2         ZBTB6        1            0.75165      1            -1           
LMO2         FOSL2        0            0.90793      1            -1           
LMO2         E2F8         1            0.76807      1            14651329     
LMO2         FLI1         1            -0.8637      1            94649974     
LMO2         NFE2L2       0            -0.76583     1            -1           
LMO2         ETS1         1            -0.83853     1            94478369     
LMO2         HMGA2        1            -0.79595     1            -1           
LMO2         ETV7         -1           0.7635       1            -1           
LMO2         POU4F1       1            -0.80527     1            -1           
LMO2         NKX2-5       1            0.87951      1            -1           
LMO2         RFX3         1            -0.89792     1            -1           
LMO2         SOX8         -1           0.75165      1            -1           
LMO2         SOX9         1            0.76162      1            -1           
LMO2         PAX8         1            0.7636       1            -1           
LMO2         TFCP2L1      1            0.90823      1            -1           
LMO2         ONECUT1      0            0.78445      1            -1           
LMO2         IRX4         1            0.88032      1            -1           
LMO2         ZBTB16       1            0.79929      1            80016594     
LMO2         OTP          1            -0.78532     1            -1           
LMO2         SATB1        1            -0.84668     1            -1           
LMO2         ZNF354C      1            0.7761       1            -1           
MAD1L1       MYC          1            -0.78194     1            -1           
MAD1L1       NR1H4        1            -0.75563     1            -1           
MAD1L1       PBX1         1            -0.88209     1            -1           
MAD1L1       RXRA         1            0.88081      1            -1           
MAD1L1       PPARA        0            0.81149      1            -1           
MAD1L1       PPARG        1            0.84119      1            -1           
MAD1L1       BRF1         0            0.79899      1            -1           
MAD1L1       PITX2        1            -0.81034     1            -1           
MAD1L1       NFYA         -1           0.8047       1            -1           
MAD1L1       ZBTB6        1            0.90076      1            -1           
MAD1L1       MYB          1            -0.77254     1            -1           
MAD1L1       CEBPG        1            0.83788      1            -1           
MAD1L1       EPAS1        1            0.8031       1            -1           
MAD1L1       FOSL2        0            0.91669      1            -1           
MAD1L1       E2F8         1            0.78637      1            -1           
MAD1L1       EBF1         1            0.75461      1            -1           
MAD1L1       FLI1         1            -0.81097     1            -1           
MAD1L1       MAFK         1            0.81012      0            689904       
MAD1L1       NFE2L2       0            -0.80082     1            -1           
MAD1L1       ETS1         1            -0.89932     1            -1           
MAD1L1       NR0B1        1            -0.78113     1            -1           
MAD1L1       BARHL2       1            -0.76578     1            -1           
MAD1L1       HOXB7        0            0.75756      1            -1           
MAD1L1       HOXC6        0            0.8627       1            -1           
MAD1L1       ERG          1            0.77848      1            -1           
MAD1L1       ETV7         -1           0.86489      1            -1           
MAD1L1       NR6A1        -1           0.76736      1            -1           
MAD1L1       POU4F1       1            -0.8662      1            -1           
MAD1L1       NKX2-5       1            0.95279      1            -1           
MAD1L1       RFX2         0            0.85532      1            -1           
MAD1L1       RFX3         1            -0.76508     1            -1           
MAD1L1       SOX3         1            -0.90038     1            -1           
MAD1L1       SOX8         -1           0.92618      1            -1           
MAD1L1       SOX9         1            0.8624       1            -1           
MAD1L1       PAX8         1            0.85955      1            -1           
MAD1L1       TFCP2L1      1            0.92762      1            -1           
MAD1L1       MAFA         0            0.78499      1            -1           
MAD1L1       NR2C2        0            0.95435      1            -1           
MAD1L1       HOXC9        0            0.90606      1            -1           
MAD1L1       DLX3         -1           0.79509      1            -1           
MAD1L1       DLX4         -1           0.82392      1            -1           
MAD1L1       HOXC10       -1           0.91989      1            -1           
MAD1L1       HOXC11       -1           0.92076      1            -1           
MAD1L1       TBX18        1            -0.82521     1            -1           
MAD1L1       HOXB6        0            0.75944      1            -1           
MAD1L1       FOXJ3        1            0.76896      1            -1           
MAD1L1       HOXC13       -1           0.86395      1            -1           
MAD1L1       LHX2         0            0.75056      1            -1           
MAD1L1       HOXC8        0            0.89027      1            -1           
MAD1L1       IRX2         1            -0.81857     1            -1           
MAD1L1       OTP          1            -0.79891     1            -1           
MAD1L1       SATB1        1            -0.87599     1            -1           
MAD1L1       FOXN1        0            0.75082      1            -1           
MAX          JUN          -1           0.7664       1            -1           
MAX          E2F2         0            -0.79156     1            -1           
MAX          HNF4G        1            -0.91839     1            -1           
MAX          ETS2         1            0.75769      1            -1           
MAX          DLX5         1            -0.82365     1            -1           
MAX          DMRT1        1            -0.79083     1            -1           
MAX          HNF1B        1            0.78165      1            -1           
MAX          ESRRB        0            0.77216      1            11268427     
MAX          FGF9         1            0.77971      1            -1           
MAX          POU3F4       1            -0.82097     1            -1           
MITF         NHLH1        -1           -0.77238     1            -1           
MITF         ZIC2         0            -0.80045     1            -1           
MITF         IKZF1        1            0.78582      1            -1           
MITF         MZF1         0            -0.76949     1            -1           
MITF         PITX2        1            -0.80994     1            -1           
MITF         CEBPD        0            -0.8123      1            -1           
MITF         EPAS1        0            0.75783      1            -1           
MITF         OTX2         0            -0.86263     1            -1           
MITF         T            0            -0.931       1            -1           
MITF         E2F8         -1           0.80263      1            -1           
MITF         SMAD1        1            -0.84004     1            -1           
MITF         SMAD2        0            -0.7985      1            -1           
MITF         GLI3         1            -0.78596     1            -1           
MITF         ZNF350       0            -0.75964     1            -1           
MITF         BCL6         -1           0.79364      1            117477763    
MITF         BACH2        0            -0.76076     1            -1           
MITF         BARHL2       0            -0.78245     1            -1           
MITF         PAX6         0            -0.75497     1            -1           
MITF         ERG          1            0.92271      1            -1           
MITF         RUNX1        1            0.77909      1            -1           
MITF         SOX3         1            -0.79591     1            -1           
MITF         SOX6         1            0.81322      1            -1           
MITF         SRY          0            -0.8454      1            -1           
MITF         REL          0            -0.80385     1            -1           
MITF         OTX1         0            -0.89397     1            -1           
MITF         NKX3-1       0            -0.75187     1            -1           
MITF         ONECUT2      -1           0.90503      1            -1           
MITF         ZIC3         0            -0.88192     1            -1           
MITF         SIX4         0            -0.77076     1            -1           
MITF         MECOM        -1           0.80561      1            98878343     
MITF         HOXD13       1            -0.7731      1            -1           
MITF         HOXD1        1            -0.8014      1            -1           
MITF         HOXD3        1            -0.81491     1            -1           
MITF         HOXD9        1            -0.813       1            -1           
MITF         KLF12        1            0.9208       1            -1           
MITF         VAX1         0            -0.79046     1            -1           
MITF         TFEC         1            0.7846       1            -1           
MXD3         NHLH1        -1           0.85099      1            -1           
MXD3         ZIC2         1            0.76131      1            -1           
MXD3         NEUROD1      1            -0.85634     1            -1           
MXD3         NR1H3        0            0.87286      1            -1           
MXD3         NR1I3        1            0.84019      1            -1           
MXD3         MEIS1        1            -0.79838     1            -1           
MXD3         TGIF1        1            0.76555      1            -1           
MXD3         CEBPD        1            0.83775      1            -1           
MXD3         THRA         1            0.87309      1            -1           
MXD3         ATF3         -1           0.84447      1            -1           
MXD3         FOSB         1            0.82141      1            -1           
MXD3         JUNB         1            0.79295      1            -1           
MXD3         SMAD1        1            0.79364      1            -1           
MXD3         SMAD7        1            0.78175      1            -1           
MXD3         BCL6         1            -0.80021     1            -1           
MXD3         ATF7         0            0.90461      1            -1           
MXD3         RFX1         0            0.80944      1            -1           
MXD3         ZNF143       1            0.81053      1            -1           
MXD3         BACH2        1            0.94776      1            -1           
MXD3         MAFF         0            0.81114      1            -1           
MXD3         NFE2         1            0.75267      1            -1           
MXD3         PAX6         1            0.7962       1            -1           
MXD3         TEF          1            0.76451      1            -1           
MXD3         DMBX1        0            0.89833      1            -1           
MXD3         RFX5         0            0.76042      1            -1           
MXD3         DEAF1        1            0.91215      1            -1           
MXD3         RUNX1        1            -0.89561     1            -1           
MXD3         RUNX3        -1           0.80347      1            -1           
MXD3         CDC5L        -1           0.80198      1            -1           
MXD3         GTF2IRD1     1            0.80312      1            -1           
MXD3         SOX10        0            0.96791      1            -1           
MXD3         SOX4         0            0.89357      1            -1           
MXD3         SOX6         1            -0.77446     1            -1           
MXD3         CIZ1         1            0.79234      1            -1           
MXD3         REL          1            0.78457      1            -1           
MXD3         MECP2        1            0.77005      1            -1           
MXD3         EP300        -1           0.85877      1            -1           
MXD3         PPARD        0            0.75894      1            -1           
MXD3         HOMEZ        0            0.87864      1            -1           
MXD3         ELF3         1            0.90639      1            -1           
MXD3         TBX15        1            -0.75434     1            -1           
MXD3         EN1          1            -0.75782     1            -1           
MXD3         ZIC3         1            0.77228      1            -1           
MXD3         FOXF2        1            -0.86227     1            -1           
MXD3         FOXJ1        1            0.93043      1            -1           
MXD3         MECOM        1            -0.82548     1            -1           
MXD3         FOXO4        1            0.9263       1            -1           
MXD3         OAZ1         0            0.77774      1            -1           
MXD3         KLF12        1            -0.79059     1            -1           
MXD3         MEOX1        0            0.75886      1            -1           
MXD4         TCF3         1            0.94176      1            -1           
MXD4         ZFX          1            0.79734      1            -1           
MXD4         PPARA        1            0.84837      1            -1           
MXD4         ZBTB7A       1            0.81465      1            -1           
MXD4         E2F1         0            0.89528      1            -1           
MXD4         FOSL1        1            0.83634      1            -1           
MXD4         FOXA3        1            0.77031      1            -1           
MXD4         NRF1         0            0.846        1            -1           
MXD4         RFX1         1            0.81487      1            -1           
MXD4         MAFF         1            0.83856      1            -1           
MXD4         NR4A1        1            0.80785      1            -1           
MXD4         HOXC6        1            0.78478      1            -1           
MXD4         HMGA2        1            -0.81726     1            -1           
MXD4         NR6A1        0            0.79616      1            -1           
MXD4         NKX2-5       1            0.7777       1            -1           
MXD4         CDC5L        -1           0.85463      1            -1           
MXD4         RELA         1            0.76543      1            -1           
MXD4         STAT2        0            0.8232       1            -1           
MXD4         RELB         1            0.93609      1            -1           
MXD4         MAFA         1            0.84765      1            -1           
MXD4         MECP2        1            0.76258      1            -1           
MXD4         NR2E3        1            0.75825      1            -1           
MXD4         CDX1         1            0.76055      1            -1           
MXD4         HOXC9        0            0.78678      1            -1           
MXD4         HOXC10       0            0.79699      1            -1           
MXD4         HOXC11       0            0.80868      1            -1           
MXD4         TCF7         0            0.75996      1            -1           
MXD4         HOXC13       0            0.87157      1            -1           
MXD4         HOXC5        1            0.76954      1            -1           
MXD4         HOXC8        0            0.78567      1            -1           
MXD4         LHX3         1            0.8636       1            -1           
MXD4         FOXN1        1            0.75429      1            -1           
MXD4         ZNF333       1            0.80169      1            -1           
MXI1         TFEB         0            0.75069      1            -1           
MXI1         RORA         1            0.76333      1            -1           
MXI1         RARG         1            0.85228      1            -1           
MXI1         NFATC3       0            0.76154      1            -1           
MXI1         ATF3         -1           0.8185       1            -1           
MXI1         FOS          0            0.7802       1            -1           
MXI1         SMAD6        1            0.94438      1            -1           
MXI1         SMAD7        1            0.86004      1            -1           
MXI1         BCL6         1            -0.79037     1            -1           
MXI1         ATF7         1            0.85235      1            -1           
MXI1         FOXL1        1            -0.79459     1            -1           
MXI1         STAT5A       0            0.8117       1            -1           
MXI1         TEF          1            0.90965      1            -1           
MXI1         DMBX1        0            0.81968      1            -1           
MXI1         DEAF1        0            0.81749      1            -1           
MXI1         XBP1         1            0.78148      1            -1           
MXI1         DDIT3        -1           0.83429      1            -1           
MXI1         GLI1         -1           0.93739      1            -1           
MXI1         HNF1B        0            0.75622      1            -1           
MXI1         HOMEZ        -1           0.85923      1            -1           
MXI1         ELF3         1            0.86988      1            -1           
MXI1         TBX15        1            -0.83754     1            -1           
MXI1         ETV4         0            0.81408      1            -1           
MXI1         FOXF1        1            -0.75298     1            -1           
MXI1         FOXJ1        0            0.88401      1            -1           
MXI1         MEF2D        0            0.89645      1            -1           
MXI1         FOXO4        1            0.80195      1            -1           
MXI1         MEOX1        -1           0.78887      1            -1           
MYC          RXRA         -1           -0.95287     1            -1           
MYC          TFF3         -1           -0.95852     1            -1           
MYC          PPARG        -1           -0.79549     1            -1           
MYC          PITX2        1            0.77988      1            -1           
MYC          ARNTL        0            -0.76375     1            -1           
MYC          GLIS3        0            -0.76523     1            -1           
MYC          ZBTB6        -1           -0.78022     1            -1           
MYC          EPAS1        0            -0.81634     1            -1           
MYC          FOSL2        -1           -0.81814     1            -1           
MYC          E2F8         -1           -0.8508      1            -1           
MYC          FLI1         -1           0.78936      1            -1           
MYC          SMAD1        1            0.82634      1            -1           
MYC          GLI3         1            0.82234      1            -1           
MYC          HSF2         1            0.87878      1            -1           
MYC          ETS1         0            0.81822      1            -1           
MYC          ERG          0            -0.78392     1            -1           
MYC          ETS2         0            -0.86764     1            -1           
MYC          POU4F1       1            0.77727      1            -1           
MYC          SOX3         1            0.88295      1            -1           
MYC          SOX8         -1           -0.77368     1            -1           
MYC          SOX9         0            -0.9271      1            -1           
MYC          EOMES        1            0.9212       1            -1           
MYC          PAX8         -1           -0.77024     1            -1           
MYC          NR2C2        -1           -0.76753     1            -1           
MYC          DLX5         1            0.86026      1            -1           
MYC          OTX1         0            0.78722      1            -1           
MYC          LHX8         1            0.8776       1            -1           
MYC          ESRRB        -1           -0.89084     1            -1           
MYC          EHF          0            -0.93254     1            -1           
MYC          ELF5         -1           -0.90418     1            -1           
MYC          FGF9         0            -0.84069     1            -1           
MYC          ISX          0            -0.80919     1            -1           
MYC          FOXJ3        0            -0.79757     1            -1           
MYC          HMBOX1       -1           -0.76525     1            100000090    
MYC          HOXD13       1            0.89349      1            -1           
MYC          HOXD1        1            0.80047      1            -1           
MYC          HOXD3        1            0.82786      1            -1           
MYC          HOXD9        1            0.87382      1            -1           
MYC          MSX1         0            0.87259      1            -1           
MYC          POU3F4       1            0.86997      1            -1           
MYC          KLF12        0            -0.76281     1            -1           
MYC          SATB1        1            0.76478      1            -1           
MYC          ZIC1         1            0.83673      1            -1           
MYCN         ZFX          -1           0.79212      1            -1           
MYCN         GSX2         0            0.76231      1            -1           
MYCN         BRF1         -1           0.76876      1            -1           
MYCN         ESRRA        -1           0.76393      1            -1           
MYCN         CEBPB        -1           0.78786      1            -1           
MYCN         HIF1A        -1           0.76748      1            -1           
MYCN         SMAD9        1            0.80006      1            -1           
MYCN         CUX1         -1           0.77784      1            -1           
MYCN         EBF2         1            0.78719      1            -1           
MYCN         EBF3         1            -0.75655     1            -1           
MYCN         FOXA3        -1           0.77762      1            -1           
MYCN         POU2F1       0            0.8279       1            -1           
MYCN         LTF          0            0.84196      1            -1           
MYCN         NR2F6        -1           0.79413      1            -1           
MYCN         GABPB1       0            0.83549      1            -1           
MYCN         ETV7         -1           0.80716      1            -1           
MYCN         POU2F3       -1           0.81185      1            -1           
MYCN         RFXAP        1            0.76992      1            -1           
MYCN         CDC5L        -1           0.7733       1            -1           
MYCN         SOX12        0            0.78988      1            -1           
MYCN         SOX21        0            -0.77929     1            -1           
MYCN         FOXP3        0            0.83281      1            -1           
MYCN         HOXC5        -1           0.79207      1            -1           
MYCN         HOXC4        -1           0.76912      1            -1           
MYCN         LHX3         -1           0.79614      1            -1           
MYCN         FOXN1        -1           0.77237      1            -1           
MYF5         MYF6         0            0.99931      0            9300         
MYF5         MYOG         -1           0.81672      1            -1           
MYF5         TAL2         -1           0.78399      1            -1           
MYF5         ATOH1        -1           0.80503      1            -1           
MYF5         ESRRA        -1           0.79156      1            -1           
MYF5         NR1I2        -1           0.85705      1            -1           
MYF5         MEIS1        -1           -0.8018      1            -1           
MYF5         NFYB         -1           -0.97402     1            23421333     
MYF5         CEBPB        -1           0.85806      1            -1           
MYF5         STAT1        -1           -0.75763     1            -1           
MYF5         FOSB         -1           0.85993      1            -1           
MYF5         JUNB         -1           0.78349      1            -1           
MYF5         ATF4         -1           0.78235      1            -1           
MYF5         E2F4         -1           0.87786      1            -1           
MYF5         SMAD3        -1           0.8193       1            -1           
MYF5         TBP          0            -0.76796     1            -1           
MYF5         EBF3         -1           -0.89552     1            -1           
MYF5         FOXA3        -1           0.86444      1            -1           
MYF5         MAFG         -1           0.8384       1            -1           
MYF5         FOXP1        -1           -0.77881     1            -1           
MYF5         BARX2        -1           -0.91688     1            -1           
MYF5         STAT4        -1           -0.77959     1            -1           
MYF5         NR6A1        -1           0.77453      1            -1           
MYF5         RFX4         -1           -0.89581     1            25865977     
MYF5         RUNX1        0            -0.76902     1            -1           
MYF5         RUNX2        0            -0.77412     1            -1           
MYF5         RUNX3        -1           0.84496      1            -1           
MYF5         GTF2IRD1     -1           0.77716      1            -1           
MYF5         SOX18        -1           0.77017      1            -1           
MYF5         EMX2         -1           0.89137      1            -1           
MYF5         RELA         -1           0.80807      1            -1           
MYF5         MECP2        -1           0.81255      1            -1           
MYF5         DBP          -1           0.85298      1            -1           
MYF5         HES1         -1           0.81634      1            -1           
MYF5         GATA2        -1           0.86036      1            -1           
MYF5         CDX1         -1           0.81609      1            -1           
MYF5         GATA3        -1           0.87773      1            -1           
MYF5         OAZ1         -1           0.81797      1            -1           
MYF5         MSX2         -1           0.81656      1            -1           
MYF5         HINFP        -1           0.79639      1            -1           
MYF5         IRX5         0            -0.76864     1            -1           
MYF5         IRX6         1            -0.81278     1            -1           
MYF5         OVOL2        -1           0.78062      1            -1           
MYF5         SOX17        -1           0.81903      1            -1           
MYF5         VSX2         -1           0.75441      1            -1           
MYF5         FOXN1        -1           0.76086      1            -1           
MYF6         MYOG         -1           0.814        1            -1           
MYF6         TAL2         -1           0.78043      1            -1           
MYF6         ATOH1        -1           0.79682      1            -1           
MYF6         ESRRA        -1           0.78311      1            -1           
MYF6         NR1I2        -1           0.86286      1            -1           
MYF6         MEIS1        -1           -0.81177     1            -1           
MYF6         NFYB         -1           -0.97383     1            23430633     
MYF6         CEBPB        -1           0.8529       1            -1           
MYF6         STAT1        -1           -0.75226     1            -1           
MYF6         FOSB         -1           0.85728      1            -1           
MYF6         JUNB         -1           0.77716      1            -1           
MYF6         ATF4         -1           0.78218      1            -1           
MYF6         E2F4         -1           0.87587      1            -1           
MYF6         SMAD3        -1           0.82529      1            -1           
MYF6         TBP          0            -0.77068     1            -1           
MYF6         EBF3         -1           -0.89597     1            -1           
MYF6         FOXA3        -1           0.86847      1            -1           
MYF6         MAFG         -1           0.83748      1            -1           
MYF6         FOXP1        -1           -0.7746      1            -1           
MYF6         BARX2        -1           -0.90913     1            -1           
MYF6         STAT4        -1           -0.76928     1            -1           
MYF6         NR6A1        -1           0.77703      1            -1           
MYF6         RFX4         -1           -0.89735     1            25875277     
MYF6         RUNX1        0            -0.75901     1            -1           
MYF6         RUNX2        0            -0.7809      1            -1           
MYF6         RUNX3        -1           0.84484      1            -1           
MYF6         GTF2IRD1     -1           0.76195      1            -1           
MYF6         SOX18        -1           0.75328      1            -1           
MYF6         EMX2         -1           0.89614      1            -1           
