-0.85618664,-0.892077863,-0.839188523,-0.957539689,0.658493158,-0.65939028
-0.189132294,-0.382052362,0.516708116,0.647941987,1.029287634,0.188975682
1.064383075,1.309719605,0.52879231,0.112594467,1.107252824,0.830780521
0.797942134,1.135831245,0.673937726,0.396772342,0.658017129,0.225587664
1.243656673,1.365212172,0.961556905,1.143236299,1.204954256,1.245903179
-0.736236223,-0.882839354,0.177786722,-0.009006869,-0.077504341,0.483567079
0.925062523,1.114841141,0.970782235,1.261134443,1.183885233,0.656537152
0.767147664,0.999003659,0.751454107,0.781254316,0.525911539,-0.055865455
1.10017272,0.779649034,1.249247425,1.204444857,1.444861685,1.249942197
-0.375813173,-0.553934669,0.324674677,0.083049271,0.178178208,-0.292942897
1.056328532,1.527816031,0.677324713,1.326449467,1.160314126,1.018763526
1.256841133,1.536022636,1.081028622,1.204696213,1.277021835,1.13766961
1.568302748,1.185417912,1.339646002,1.08150217,0.97935264,0.82070859
-0.048979276,-0.03030185,-0.764446919,-0.740806259,-0.783696249,0.573158233
1.149365738,1.34906523,0.997005204,1.250247649,1.077387685,1.100706086
-0.492215869,-0.662679624,-0.429012779,-0.608672698,-0.871691844,-0.430494246
1.347636564,1.250694286,1.010024202,1.18531753,1.205370747,1.2492682
0.125728867,0.114690529,-0.80935429,-0.868565961,-0.791169828,-0.41850881
1.10223924,1.420315801,0.995537162,1.391625773,1.273587614,0.959135958
1.207452542,1.496592229,1.028717708,1.289072642,0.919639091,0.731714241
0.847528608,0.665214803,0.817386718,1.00913887,0.916435853,-0.113757544
0.903453301,1.377569573,0.933520558,1.064685021,1.116217251,0.086475524
0.954330972,0.987149679,0.776600247,0.99066359,1.039915266,0.562143063
0.502221202,0.373054702,1.005400215,0.995891264,0.768688592,-0.365264075
-0.583486296,-0.75946796,-0.720657787,-0.753910905,-0.760955084,-0.172599284
1.2492789,0.991150733,1.174253077,0.394220213,0.370590496,1.058843032
0.998485416,0.737919441,1.313263116,1.145366362,1.21301245,0.143361567
0.720672145,0.614902271,0.686014822,0.305510824,0.649998964,0.29311282
0.97572114,1.372957121,0.766914143,1.16021203,1.053595295,0.828789963
-0.227877222,-0.711238405,-0.569567854,-0.598726423,-0.672257745,-0.536029587
1.274364192,1.383044018,0.996485152,1.205308251,1.219361847,1.037662775
-0.077767531,-0.284691526,-0.276113713,-0.222717102,-0.116659031,-0.725621529
1.145090706,1.084860657,1.037857352,1.196540694,1.203226698,1.105524817
0.998622194,0.821575114,1.287328237,1.395302101,1.087124705,0.991163566
0.306828894,0.569021835,-0.419034484,-0.692796152,-0.847423638,-0.474917469
0.436432046,0.703329777,0.487642954,0.503306023,-0.195649664,0.593481472
0.029442426,0.298471167,0.684239026,0.499392913,-0.090139214,0.118984303
0.193905329,-0.115666061,-0.18325068,-0.292676982,1.017425108,-0.396231239
1.035014761,0.943948017,0.341640588,0.471627928,0.318159935,-0.41299201
0.873352488,0.948787909,1.204301796,1.101986275,1.267313174,0.668346232
0.945080377,1.00570365,0.345082401,0.320735863,1.037894685,0.683971503
1.191677438,1.34865487,0.989021428,1.28508457,1.220176901,1.14643155
1.267389033,1.169707674,0.701593632,0.519163453,-0.035041282,0.075884169
-0.041051478,-0.304268125,-0.328378214,-0.557094688,-0.728185681,-0.578454776
0.808362579,0.873248291,0.937004073,0.983559678,0.486698354,-0.697017277
1.063235158,1.340955415,0.811404128,1.27386791,1.021472313,1.5142971
0.970871421,0.891998058,1.21003439,1.202153147,1.255841597,-0.037523557
1.188510583,1.276111652,0.778419583,0.745961608,1.194339656,0.342631846
1.104813012,1.249322809,0.756604132,0.88879814,0.186513754,0.509087623
1.141725458,1.420118674,0.748368634,1.176238941,1.184282657,1.00229864
1.160059586,1.246107876,0.929892025,1.136520487,1.294749177,1.308337176
1.054823315,1.403607047,0.903201791,1.356315507,1.154625876,0.893856015
0.932773417,1.405852052,0.884450843,1.177539174,1.21444417,0.945971704
-0.183727702,-0.150733443,-0.561456179,-0.461353193,0.155727026,-0.08618682
0.996035512,1.001113811,0.955124982,1.019081846,1.052009929,0.406726296
1.270908641,1.442683869,1.046710971,1.256221287,1.321908884,0.98977704
0.016282247,0.479055561,-0.207044206,-0.154020245,0.116438591,-0.19658543
1.037774968,0.81624471,1.281000445,1.207810489,1.160350712,0.905646147
1.136816855,1.412571678,0.949939009,1.215669924,1.055007203,0.998577944
-0.439587653,-0.485117346,-0.788346198,-0.78975539,-0.70930169,-0.607524815
1.027397979,0.861270451,0.567313854,0.283359536,0.335528428,0.455085863
0.95818951,1.312586183,0.838802425,1.272047469,1.131048371,1.095995206
0.721754983,0.526952681,0.727138384,0.942715087,1.009520586,-0.242797438
0.332557473,-0.020967889,0.718822786,0.979988888,-0.280449488,0.120542406
1.061365513,1.374117874,1.025985299,1.316287355,1.183771387,0.904094937
1.232893246,1.475879929,1.034658175,1.271212459,1.294747225,1.325570299
1.242109955,1.15457689,1.357396673,1.455288382,1.325336787,1.019780277
-0.715374959,-0.677411014,-0.761150302,-0.864180984,-0.63764894,-0.507695016
1.24113802,1.47292925,0.970907308,1.222879535,1.278756544,0.996221967
0.803833939,1.100963369,0.461794122,1.350868654,0.953072993,0.56056204
-0.676739157,-0.767894011,-0.585457217,-0.254338495,1.112328756,0.136341775
-0.595810903,-0.755565016,-0.611026317,-0.842739311,-0.924299733,0.714242034
-0.380360734,-0.048452859,0.408651268,0.609345674,1.215871385,-0.366632019
1.129906722,1.19818834,0.970893135,1.009713549,0.35563953,0.198565594
0.670818142,0.715462306,-0.422454505,-0.379597088,0.134343052,-0.250753505
0.934323039,1.286255026,0.934643167,1.257210835,0.545584565,0.691142922
0.706088964,0.772569856,0.946599076,1.112752524,1.259183634,0.367536465
0.561733188,0.426462936,0.978668136,1.151320784,1.218656356,0.929058651
0.668064599,0.966778325,1.03225154,0.865049554,0.904351326,0.504224051
-0.786302291,-0.644678446,-0.303932532,-0.156236572,-0.437042143,-0.546017347
1.362794767,1.447242993,0.993184757,1.212927409,1.351291815,1.070760169
1.189634669,1.045157415,1.172118841,1.198139997,1.284024319,1.180031108
1.135585779,1.376506922,1.084535918,1.102737457,1.324251165,1.316705282
1.142296097,1.340043652,0.096978854,0.317621391,1.167010497,0.089040893
0.772406755,0.715008616,1.22640372,1.023686591,-0.789025309,1.324637728
-0.424928835,0.741270779,-0.90103825,-0.482676319,-0.036386166,-0.782126095
-0.43125896,0.718704817,-0.918997457,-0.490629351,-0.028798635,-0.803976449
0.598007857,0.465338035,0.605198369,0.598585446,-0.372617819,0.066876677
1.182739032,1.203258056,1.079424781,1.374105301,1.076460858,0.271476762
1.493101159,1.468913324,1.489225305,1.344010631,1.022657221,1.108259291
0.216998694,0.020547375,-0.564479046,-0.609656185,-0.842982612,-0.378711278
0.282431125,0.403650645,-0.641846653,-0.700953637,-0.286281169,0.085342256
0.846118866,1.032414589,-0.265389294,-0.434928142,-0.786419976,-0.378056862
0.219947583,0.060588624,0.838463806,1.420931372,1.270460487,-0.256470745
1.312829303,1.566318008,1.082122276,1.479984249,1.373148777,1.106503366
0.209874324,0.231982382,-0.199377259,-0.068060458,-0.418066887,0.535260349
0.4642121,0.910586086,0.233103493,0.447352002,0.468670769,0.871356434
0.863322674,1.18754669,0.663789694,1.008454446,0.94002266,0.95809279
-0.364751458,-0.090731993,-0.319490014,0.140208502,-0.486505897,-0.524675672
0.999183786,1.099272818,0.824740983,0.216929521,0.371472481,0.806692234
1.327402596,1.150579921,1.320397777,1.260092035,1.360825028,0.676317183
-0.216149049,-0.437433031,1.218574185,1.134403729,-0.154057567,-0.200829603
1.111158985,1.382757626,0.914329083,1.090508837,0.714267527,0.190962347
1.156375171,1.211756249,1.074523291,1.189087692,-0.12498894,-0.773290355
-0.711676368,-0.857445868,0.585457719,0.531375828,0.569962171,0.292799424
1.161910058,1.451321375,1.077881846,1.201056637,1.254297736,1.038996263
1.185270986,1.418587985,1.096590495,1.067270018,0.763094177,1.207549153
0.148827906,0.103807388,0.241376682,0.663510818,1.198162,1.048786251
1.068460509,0.964695811,1.332418119,1.15430002,0.902882567,0.922184165
0.879129683,0.944717115,1.065791778,1.140239238,1.267333366,0.929019235
0.0144985,-0.004690808,0.582040399,0.223569889,0.437230318,-0.475046759
1.401414339,1.388204333,1.357618198,1.216390456,1.397483933,1.299938276
-0.103390152,0.103796699,-0.755830613,-0.789893952,-0.895812759,-0.297465314
0.942769695,1.097711594,0.946199768,1.301596587,1.237112884,0.823948339
1.055646999,1.103532773,0.760447065,1.303320984,1.156429413,0.50586462
-0.77814975,-0.986575549,-0.759386208,-0.778596514,-0.909978914,0.428787248
1.079628155,1.224588004,0.843342289,1.245996854,1.032409381,1.662047892
-0.606629703,-0.768298935,0.375143687,0.57121182,0.416114421,-0.641493485
0.892908838,1.100031325,0.965460635,1.136998576,0.182453502,0.839010931
1.218646309,1.360003936,0.896303367,1.293910291,1.209305033,1.131341412
0.22676682,0.374120141,0.672899651,0.566857906,0.910355313,0.099376299
1.194145069,1.417195521,0.830928418,1.087496251,1.043955097,0.571502262
0.410835177,0.471411717,-0.235980376,-0.55614607,-0.134678474,-0.55566383
0.073674924,0.069446002,-0.121801723,-0.419976507,-0.618189924,-0.582869111
1.379627006,1.439504066,1.213470549,1.29818865,1.322614667,0.876771972
0.070715852,-0.135141903,0.605089135,0.347432804,0.300810175,0.468906845
0.93182149,1.28287682,0.701829647,1.151172007,1.021690912,0.930408115
-0.335016141,-0.146207024,0.466427761,-0.067725741,0.828770563,0.717402437
1.240805765,1.301615517,1.114381871,1.244086561,1.121729694,0.909329548
1.194837533,1.406379911,1.214092845,1.348892754,1.195871013,1.370431983
-0.807739178,-0.67574284,-0.629989527,-0.646602563,0.888210745,0.979768723
0.140437265,0.436033245,-0.002778536,-0.039289688,-0.900939283,-0.641369296
0.409029726,0.972733317,-0.168491059,-0.063025434,0.49485971,-0.259227326
1.128519517,0.761802531,1.207799384,1.000742852,0.324885834,-0.558939898
0.9043508,1.138063006,1.096414306,1.2034276,1.228533188,1.043663432
1.164125636,1.179300961,1.154161742,1.100529555,1.154374025,0.731632549
0.917494757,0.872700873,0.994542093,1.185148179,1.065507868,1.117900429
1.254503304,1.414343429,0.619697839,0.667089706,0.986801196,1.147412065
1.157834332,1.41234451,1.076297529,1.092282568,0.957399202,0.87381958
1.261870306,1.506327207,1.120149582,1.241388615,1.319946258,1.075316766
0.513292631,0.902024445,1.066882379,0.747648139,0.426148082,0.872819029
0.531196522,0.654495912,0.334837193,0.145072,1.189559673,0.827283836
0.696056992,0.867704878,-0.597093638,-0.655262775,0.009621898,-0.506727129
0.787577699,1.369299455,0.650422336,0.316713664,-0.37061831,0.817823346
0.497511554,0.101308667,0.788326545,0.663851605,0.708825361,-0.5285154
1.117491725,1.482287537,0.961442782,1.268813357,1.095090794,1.087238848
0.762771014,0.745036117,0.831665177,1.07463535,0.430536561,0.095009916
1.180908152,1.303631803,1.106852269,1.286056876,1.165798995,0.996926313
0.950094003,0.867942493,0.028898472,0.19739024,0.373056777,0.957835517
0.580841945,0.454766713,1.200459582,1.156493015,0.051880242,0.090449604
-0.052370589,-0.212944501,0.893519576,1.016961425,0.997396711,-0.184389997
1.139968508,1.315993039,0.739274148,1.146329828,1.336984191,0.092825082
1.373192642,1.428491975,-0.580165912,-0.689549596,-0.971718481,-0.573845861
1.172947046,1.078360238,0.389664391,-0.09919302,-0.882522378,1.204843411
1.01039401,1.17627796,0.264752714,0.302907338,1.245954685,0.434212927
0.984215782,1.09220473,1.169091501,1.162645444,1.123585338,0.860863878
0.740113742,1.155970551,0.761265329,1.291065428,1.134138868,0.911550082
0.507759832,1.210660467,0.238132428,0.315296917,0.590736971,0.320563297
1.203562374,1.450927077,1.005898587,1.238252774,1.248453958,1.198913722
-0.746476819,-0.428085385,-0.260386409,-0.006038106,0.44023201,0.423039815
1.043525069,1.53925088,0.71858752,1.257177113,1.192945411,0.933436013
0.54961024,1.186546555,0.668806297,1.213634441,0.859694695,0.544764385
-0.642174104,-0.532099248,0.194228466,-0.065003235,-0.755642807,-0.830539749
1.221775862,1.400027128,1.010354617,1.244683113,1.170376158,0.950063083
0.203968991,0.672800587,0.387702427,0.573608985,0.605643572,-0.109916149
0.973363696,1.124723368,0.714658627,0.873479351,0.458329315,0.628903531
1.383537484,1.31054196,1.321458886,0.995482532,1.229014389,0.929588986
0.464053527,0.579381633,0.466889811,0.321008671,0.051407588,0.512992542
1.160054808,1.207607849,1.211348321,1.226633481,1.046206033,0.536414072
-0.218158814,-0.417541649,0.639546968,0.349689331,0.13545533,0.781618915
1.33810414,1.445196183,1.215057607,1.251798829,1.458096647,1.240863816
1.125083864,1.40263785,0.947160672,1.257067678,1.126574931,0.7348493
0.554081364,0.183432218,0.733224186,0.264909471,-0.706614866,0.187792794
1.351310294,1.235726261,1.254122829,1.258370264,1.10228346,0.979292695
1.179956736,1.218933095,1.059829005,1.306797701,1.171464102,0.36177044
0.98726076,1.434238486,0.835224652,1.145122917,1.080352221,1.029475194
0.889209771,1.324752052,0.740291351,1.399773349,1.03861424,0.996669503
0.54474635,-0.05759244,1.224294973,1.155746176,1.259331621,1.181084691
0.993301175,0.612033035,0.910305682,0.80131914,1.040826691,-0.055401696
1.001505604,1.316838424,0.764438475,1.14565487,1.14100013,0.701688759
