-0.85618664,-0.892077863,-0.696260544,-0.574077953,-0.010770815,-0.320978303,-0.583657109,-0.732548696,-0.405973187,-0.667103815,-0.6091965,-0.503366493,-0.733132818,-0.260051329,0.983057978,-0.839188523,-0.957539689,0.658493158,-0.65939028
-0.189132294,-0.382052362,0.89916497,0.406790445,-0.154567858,-0.202799199,-0.034161624,-0.770509211,-0.114628173,0.128639855,0.462004504,0.388436701,0.582732181,0.644837345,1.031510681,0.516708116,0.647941987,1.029287634,0.188975682
1.064383075,1.309719605,1.003895961,1.205764392,0.825487568,1.041060325,1.171286159,1.126957384,0.834429337,0.832006023,0.833074087,0.75280145,0.970564676,0.350727837,0.665820719,0.52879231,0.112594467,1.107252824,0.830780521
0.797942134,1.135831245,0.561551632,0.485016384,0.205669948,0.137779955,0.29430124,0.185893065,0.532962203,0.365430307,0.499171826,0.215163245,-0.298224018,1.07249874,1.262687255,0.673937726,0.396772342,0.658017129,0.225587664
1.243656673,1.365212172,1.07993087,1.272272489,0.6883576,0.926302402,1.007248782,0.956660817,0.815959541,1.293485676,1.237372866,1.223635038,1.450892737,0.995457556,1.313989888,0.961556905,1.143236299,1.204954256,1.245903179
-0.736236223,-0.882839354,-0.803545276,-0.586899967,-0.557462077,-0.655827149,-0.690191342,-0.662630924,-0.607265415,-0.584277886,-0.854717741,-0.540879263,-0.807044425,-0.315691004,-0.016374047,0.177786722,-0.009006869,-0.077504341,0.483567079
0.925062523,1.114841141,0.832621692,1.374388358,0.901192638,1.161871591,1.085142655,0.858644248,1.016524434,1.112803946,1.140688756,1.248276809,1.18717775,1.019727639,1.225407203,0.970782235,1.261134443,1.183885233,0.656537152
0.767147664,0.999003659,0.148511315,0.999039587,1.139541306,0.977584748,0.992682391,0.955853979,1.207585256,0.655551572,0.655254104,0.713211835,0.513008795,1.146420496,0.363398328,0.751454107,0.781254316,0.525911539,-0.055865455
1.10017272,0.779649034,0.568112746,1.163044081,1.047761165,1.032637018,1.271792025,1.288076557,0.941952974,1.118299155,1.277572285,1.209449381,1.345032942,1.31746663,1.373418717,1.249247425,1.204444857,1.444861685,1.249942197
-0.375813173,-0.553934669,0.334937818,0.330155513,0.413883482,0.072131674,0.367353423,0.675672022,1.118802819,0.087210705,0.435333601,0.45435134,1.203222169,-0.202270928,-0.031299716,0.324674677,0.083049271,0.178178208,-0.292942897
1.056328532,1.527816031,0.836927833,1.29340258,0.680315729,0.967218941,1.117338306,1.199617751,0.647234325,1.230162061,1.086572074,1.39484575,1.275173809,1.384858391,1.274500806,0.677324713,1.326449467,1.160314126,1.018763526
1.256841133,1.536022636,1.019457637,1.161823793,0.518724307,0.850080243,0.947068109,0.895463567,0.727560135,1.227063898,0.969958443,1.240598665,1.36883927,0.908382373,1.092844972,1.081028622,1.204696213,1.277021835,1.13766961
1.568302748,1.185417912,-0.034848871,0.564280732,0.553696989,0.805938649,0.769450694,0.672419625,0.7362647,1.051697828,1.305802162,0.765815544,1.410383654,1.08827941,0.73676546,1.339646002,1.08150217,0.97935264,0.82070859
-0.048979276,-0.03030185,0.162148032,-0.104766304,0.059271444,-0.771143855,-0.050023139,-0.360760824,-0.551721096,-0.233919953,-0.771632504,-0.49406051,-0.893153927,-0.770551578,-0.74180202,-0.764446919,-0.740806259,-0.783696249,0.573158233
1.149365738,1.34906523,1.015045281,1.260006567,0.729419004,0.987485166,1.18932772,1.145678597,0.805634027,1.129146822,1.219470974,1.144382781,1.298933608,0.757583486,1.127830176,0.997005204,1.250247649,1.077387685,1.100706086
-0.492215869,-0.662679624,-0.069116665,0.353755526,-0.261664398,-0.372751542,0.115324649,-0.539287373,-0.132520543,-0.493098095,-0.404831317,0.061105139,-0.396272111,0.720966705,0.732102436,-0.429012779,-0.608672698,-0.871691844,-0.430494246
1.347636564,1.250694286,0.949676274,1.06116759,0.904991316,1.008761209,0.987627855,1.192740882,0.9097202,1.372082666,1.197555722,1.189764642,1.409832164,1.165651313,1.08018743,1.010024202,1.18531753,1.205370747,1.2492682
0.125728867,0.114690529,-0.648001073,-0.767240112,-0.705911279,-0.635096345,-0.742576612,-0.618086889,-0.782775714,-0.093185032,0.299750079,-0.461864334,-0.354028229,-0.889256871,-0.850242541,-0.80935429,-0.868565961,-0.791169828,-0.41850881
1.10223924,1.420315801,0.825877087,1.415872263,0.949517498,1.164136937,1.066979191,0.732456723,0.839973605,1.120779718,1.243276826,1.373314685,0.9635121,1.052190948,1.346568516,0.995537162,1.391625773,1.273587614,0.959135958
1.207452542,1.496592229,0.825167367,1.173938045,0.704060327,1.020253525,1.074448707,1.027395701,0.913727386,1.349855212,1.269652995,1.204121537,1.347321457,1.038717117,0.773367066,1.028717708,1.289072642,0.919639091,0.731714241
0.847528608,0.665214803,0.720394839,0.854117186,0.388866243,1.107554016,1.054033015,0.879654277,0.984229809,1.047105107,1.105368567,0.69458162,1.100309499,0.973064391,1.082028174,0.817386718,1.00913887,0.916435853,-0.113757544
0.903453301,1.377569573,0.791224066,1.090164565,0.807123024,0.843385316,1.123109136,0.788840092,0.873354745,1.13377828,1.058895604,1.2264994,0.983659358,1.203075054,1.362408619,0.933520558,1.064685021,1.116217251,0.086475524
0.954330972,0.987149679,0.788002836,1.343214001,0.803349926,1.09581969,1.119692551,1.284538346,0.830328066,1.099788953,0.974136459,1.254625871,1.139609462,1.02968592,1.199833844,0.776600247,0.99066359,1.039915266,0.562143063
0.502221202,0.373054702,1.05677393,0.485437019,0.573321736,0.417407867,0.61677325,0.370775888,0.508724077,0.453269402,1.000878607,0.611588249,0.508580523,0.992882985,0.808298472,1.005400215,0.995891264,0.768688592,-0.365264075
-0.583486296,-0.75946796,-0.429469628,-0.790490784,-0.354082884,-0.732678298,-0.752359566,-0.503982227,-0.56942257,-0.440483021,-0.780595727,-0.51302849,-0.763969608,-0.075831852,-0.47056309,-0.720657787,-0.753910905,-0.760955084,-0.172599284
1.2492789,0.991150733,0.819858406,1.097668154,0.76262394,0.866874407,1.088276207,0.891058946,0.830115446,0.726350026,1.128789113,0.427378164,1.183004891,0.192717743,0.007265197,1.174253077,0.394220213,0.370590496,1.058843032
0.998485416,0.737919441,0.583984934,1.049851827,0.842300766,1.02144654,1.12723183,1.094620716,1.016375122,1.038578364,1.093211799,1.030336646,1.405250304,0.975293155,0.922276073,1.313263116,1.145366362,1.21301245,0.143361567
0.720672145,0.614902271,-0.587699962,-0.48585877,0.054464562,0.711619256,-0.179837162,0.376941177,0.457787875,0.328832769,0.901834103,0.244902597,1.072501861,0.308977583,0.32478494,0.686014822,0.305510824,0.649998964,0.29311282
0.97572114,1.372957121,0.767343996,1.154766157,1.065281005,0.679923753,1.054806761,0.877886138,0.720068817,1.161234638,1.088769737,1.209950791,1.113392206,0.918436999,1.070424594,0.766914143,1.16021203,1.053595295,0.828789963
-0.227877222,-0.711238405,-0.6726351,-0.958463548,-0.610054683,-0.677917544,-0.85572606,-0.601890282,-0.57479478,-0.106938002,-0.641009179,-0.409747937,-0.775513955,-0.670627785,-0.688172584,-0.569567854,-0.598726423,-0.672257745,-0.536029587
1.274364192,1.383044018,0.859602482,1.399871827,0.886325621,0.915149981,1.229063647,0.948512636,1.08475842,1.297880312,1.277454285,1.436361849,1.210237602,1.275252505,1.33499318,0.996485152,1.205308251,1.219361847,1.037662775
-0.077767531,-0.284691526,0.226371668,0.288742834,-0.421907431,-0.605068042,0.196852116,-0.033889989,-0.196358014,-0.037399311,0.538497418,-0.089911097,0.742360266,0.329993639,-0.514264114,-0.276113713,-0.222717102,-0.116659031,-0.725621529
1.145090706,1.084860657,1.019156664,1.226446002,0.7906072,0.841540232,0.987160952,1.0807764,0.635966302,1.218970948,1.170145356,1.343449424,1.29097218,1.076539146,1.076827454,1.037857352,1.196540694,1.203226698,1.105524817
0.998622194,0.821575114,0.444964383,1.020381451,0.553001975,1.109236922,1.284599779,0.96570735,1.143276772,1.09597754,0.923566103,0.946348933,1.170662105,1.133009717,1.429896918,1.287328237,1.395302101,1.087124705,0.991163566
